DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-08-16                16:29:15.081              227.68698010              5464.487523               228.68698010              1439756955.081            4                         963                       1.3999509939E+02          4.5001335144E+01          5.2562500000E+01          4.6000000000E+01          0.0000000000E+00          4.4702040543E+02          1.8663264877E+00          1.8663264877E+00          1.8663264877E+00          3.1815095763E-01          3.4981526408E+00          2.7603417098E+00          2.7603417098E+00          2.7603417098E+00          2.7603417098E+00          2.7603417098E+00          2.7603417098E+00          0.0000000000E+00          
2015-08-16                16:29:16.219              227.68699328              5464.487839               228.68699328              1439756956.219            4                         963                       1.4001322217E+02          4.5001335144E+01          5.2605629540E+01          4.7000000000E+01          0.0000000000E+00          4.4712112049E+02          1.8662211389E+00          1.8662211389E+00          1.8662211389E+00          3.1759047974E-01          3.4284097115E+00          2.7622347887E+00          2.7622347887E+00          2.7622347887E+00          2.7622347887E+00          2.7622347887E+00          2.7622347887E+00          0.0000000000E+00          
2015-08-16                16:29:17.016              227.68700250              5464.488060               228.68700250              1439756957.016            4                         963                       1.4001322217E+02          4.5001335144E+01          5.2605629540E+01          4.7000000000E+01          0.0000000000E+00          4.4719166232E+02          1.8661473497E+00          1.8661473497E+00          1.8661473497E+00          3.1760604450E-01          3.3795700728E+00          2.7635607124E+00          2.7635607124E+00          2.7635607124E+00          2.7635607124E+00          2.7635607124E+00          2.7635607124E+00          0.0000000000E+00          
2015-08-16                16:29:17.336              227.68700622              5464.488149               228.68700622              1439756957.337            4                         963                       1.3999339294E+02          4.5001335144E+01          5.2625000000E+01          2.5000000000E+01          0.0000000000E+00          4.4722007564E+02          1.8661176245E+00          1.8661176245E+00          1.8661176245E+00          3.1792249481E-01          3.3599031466E+00          2.7640947659E+00          2.7640947659E+00          2.7640947659E+00          2.7640947659E+00          2.7640947659E+00          2.7640947659E+00          0.0000000000E+00          
2015-08-16                16:29:18.457              227.68701918              5464.488460               228.68701918              1439756958.457            4                         963                       1.3999812239E+02          4.5001335144E+01          5.2625000000E+01          4.7000000000E+01          0.0000000000E+00          4.4731922560E+02          1.8661709725E+00          1.8661709725E+00          1.8661709725E+00          3.1902667859E-01          3.2912834930E+00          2.7659582380E+00          2.7659582380E+00          2.7659582380E+00          2.7659582380E+00          2.7659582380E+00          2.7659582380E+00          0.0000000000E+00          
2015-08-16                16:29:19.220              227.68702802              5464.488672               228.68702802              1439756959.221            4                         963                       1.3999812239E+02          4.5001335144E+01          5.2625000000E+01          4.7000000000E+01          0.0000000000E+00          4.4738686294E+02          1.8662073806E+00          1.8662073806E+00          1.8662073806E+00          3.1904164380E-01          3.2444661759E+00          2.7672294888E+00          2.7672294888E+00          2.7672294888E+00          2.7672294888E+00          2.7672294888E+00          2.7672294888E+00          0.0000000000E+00          
2015-08-16                16:29:19.852              227.68703534              5464.488848               228.68703534              1439756959.853            4                         963                       1.3997854886E+02          4.5001296684E+01          5.2625000000E+01          2.0000000000E+00          0.0000000000E+00          4.4744281240E+02          1.8662375370E+00          1.8662375370E+00          1.8662375370E+00          3.1704425160E-01          3.2057134592E+00          2.7682811591E+00          2.7682811591E+00          2.7682811591E+00          2.7682811591E+00          2.7682811591E+00          2.7682811591E+00          0.0000000000E+00          
2015-08-16                16:29:20.625              227.68704427              5464.489062               228.68704427              1439756960.625            4                         963                       1.3999372864E+02          4.5001274109E+01          5.2625000000E+01          4.6000000000E+01          0.0000000000E+00          4.4750868244E+02          1.8662668398E+00          1.8662668398E+00          1.8662668398E+00          3.1459569479E-01          3.2550094591E+00          2.7692568208E+00          2.7692568208E+00          2.7692568208E+00          2.7692568208E+00          2.7692568208E+00          2.7692568208E+00          0.0000000000E+00          
2015-08-16                16:29:21.773              227.68705756              5464.489381               228.68705756              1439756961.773            4                         963                       1.4000857965E+02          4.5001274109E+01          5.2648910412E+01          4.7000000000E+01          0.0000000000E+00          4.4758375545E+02          1.8663104532E+00          1.8663104532E+00          1.8663104532E+00          3.1095422091E-01          3.3283143011E+00          2.7707083990E+00          2.7707083990E+00          2.7707083990E+00          2.7707083990E+00          2.7707083990E+00          2.7707083990E+00          0.0000000000E+00          
2015-08-16                16:29:22.582              227.68706693              5464.489606               228.68706693              1439756962.583            4                         963                       1.4000857965E+02          4.5001274109E+01          5.2648910412E+01          4.7000000000E+01          0.0000000000E+00          4.4763673394E+02          1.8663411815E+00          1.8663411815E+00          1.8663411815E+00          3.1096075041E-01          3.3800674457E+00          2.7717326567E+00          2.7717326567E+00          2.7717326567E+00          2.7717326567E+00          2.7717326567E+00          2.7717326567E+00          0.0000000000E+00          
