DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-06-05                06:19:29.594              155.26353697              3726.324887               156.26353697              1433499569.594            0                         963                       1.4001631684E+02          4.6350761414E+01          4.6000000000E+01          2.5000000000E+01          0.0000000000E+00          1.8185652215E+03          9.6773069278E+00          9.6773069278E+00          9.6773069278E+00          -4.9669492061E-01         3.2229889580E+01          5.1999563352E+00          5.1999563352E+00          5.1999563352E+00          5.1999563352E+00          5.1999563352E+00          5.1999563352E+00          1.0000000000E+00          
2015-06-05                06:19:30.818              155.26355113              3726.325227               156.26355113              1433499570.818            6                         963                       1.4001818619E+02          4.6326499939E+01          4.6000000000E+01          4.7000000000E+01          0.0000000000E+00          1.8185637761E+03          9.6491332163E+00          9.6491332163E+00          9.6491332163E+00          -4.9669624954E-01         3.2229863296E+01          5.1999563241E+00          5.1999563241E+00          5.1999563241E+00          5.1999563241E+00          5.1999563241E+00          5.1999563241E+00          1.0000000000E+00          
2015-06-05                06:19:32.190              155.26356703              3726.325609               156.26356703              1433499572.191            6                         963                       1.4003768822E+02          4.6326499939E+01          4.6000000000E+01          2.0000000000E+00          0.0000000000E+00          1.8185621612E+03          9.6175298117E+00          9.6175298117E+00          9.6175298117E+00          -4.9390937273E-01         3.2229865992E+01          5.1999563107E+00          5.1999563107E+00          5.1999563107E+00          5.1999563107E+00          5.1999563107E+00          5.1999563107E+00          1.0000000000E+00          
2015-06-05                06:19:32.970              155.26357604              3726.325825               156.26357604              1433499572.970            6                         963                       1.3998912048E+02          4.6326499939E+01          4.6000000000E+01          4.6000000000E+01          0.0000000000E+00          1.8186830158E+03          9.6000572787E+00          9.6000572787E+00          9.6000572787E+00          -4.9237223548E-01         3.2447779475E+01          5.2034953900E+00          5.2034953900E+00          5.2034953900E+00          5.2034953900E+00          5.2034953900E+00          5.2034953900E+00          1.0000000000E+00          
2015-06-05                06:19:34.038              155.26358840              3726.326122               156.26358840              1433499574.038            6                         963                       1.3997039130E+02          4.6326086141E+01          4.6000000000E+01          4.7000000000E+01          0.0000000000E+00          1.8089037728E+03          9.5761466725E+00          9.5761466725E+00          9.5761466725E+00          -4.9035312611E-01         3.2746283264E+01          5.2086434046E+00          5.2086434046E+00          5.2086434046E+00          5.2086434046E+00          5.2086434046E+00          5.2086434046E+00          1.0000000000E+00          
2015-06-05                06:19:34.839              155.26359769              3726.326344               156.26359769              1433499574.840            6                         963                       1.3997039130E+02          4.6326086141E+01          4.6000000000E+01          4.7000000000E+01          0.0000000000E+00          1.8015589511E+03          9.5581892604E+00          9.5581892604E+00          9.5581892604E+00          -4.9046581307E-01         3.2970421806E+01          5.2125099181E+00          5.2125099181E+00          5.2125099181E+00          5.2125099181E+00          5.2125099181E+00          5.2125099181E+00          1.0000000000E+00          
2015-06-05                06:19:35.177              155.26360159              3726.326438               156.26360159              1433499575.177            6                         963                       1.3997055311E+02          4.6302085876E+01          4.6000000000E+01          2.5000000000E+01          0.0000000000E+00          1.7984723574E+03          9.5506429396E+00          9.5506429396E+00          9.5506429396E+00          -4.8561173424E-01         3.3064661261E+01          5.2141347980E+00          5.2141347980E+00          5.2141347980E+00          5.2141347980E+00          5.2141347980E+00          5.2141347980E+00          1.0000000000E+00          
2015-06-05                06:19:36.319              155.26361481              3726.326756               156.26361481              1433499576.320            6                         963                       1.3999824583E+02          4.6302085876E+01          4.6000000000E+01          4.7000000000E+01          0.0000000000E+00          1.7880024959E+03          9.5308810741E+00          9.5308810741E+00          9.5308810741E+00          -4.6914576333E-01         3.3384297852E+01          5.2196466603E+00          5.2196466603E+00          5.2196466603E+00          5.2196466603E+00          5.2196466603E+00          5.2196466603E+00          1.0000000000E+00          
2015-06-05                06:19:37.099              155.26362384              3726.326972               156.26362384              1433499577.100            6                         963                       1.3999824583E+02          4.6302085876E+01          4.6000000000E+01          4.7000000000E+01          0.0000000000E+00          1.7808564515E+03          9.5173938876E+00          9.5173938876E+00          9.5173938876E+00          -4.6925378391E-01         3.3602291668E+01          5.2234087219E+00          5.2234087219E+00          5.2234087219E+00          5.2234087219E+00          5.2234087219E+00          5.2234087219E+00          1.0000000000E+00          
2015-06-05                06:19:37.743              155.26363130              3726.327151               156.26363130              1433499577.744            6                         963                       1.4003223377E+02          4.6302085876E+01          4.6017765411E+01          2.0000000000E+00          0.0000000000E+00          1.7749556279E+03          9.5062573593E+00          9.5062573593E+00          9.5062573593E+00          -4.7081650357E-01         3.3782259310E+01          5.2265152516E+00          5.2265152516E+00          5.2265152516E+00          5.2265152516E+00          5.2265152516E+00          5.2265152516E+00          1.0000000000E+00          
