DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-08-04                23:15:30.063              215.96909796              5183.258351               216.96909796              1438744530.064            4                         963                       1.4002453780E+02          4.4999854635E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7601912663E+02          1.8527285774E+00          1.8527285774E+00          1.8527285774E+00          3.0801448502E-01          4.7057182198E+00          2.8221691404E+00          2.8221691404E+00          2.8221691404E+00          2.8221691404E+00          2.8221691404E+00          2.8221691404E+00          0.0000000000E+00          
2015-08-04                23:15:30.865              215.96910723              5183.258574               216.96910723              1438744530.865            4                         963                       1.4002453780E+02          4.4999854635E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7644608992E+02          1.8521501226E+00          1.8521501226E+00          1.8521501226E+00          3.0801997932E-01          4.6694893578E+00          2.8221242218E+00          2.8221242218E+00          2.8221242218E+00          2.8221242218E+00          2.8221242218E+00          2.8221242218E+00          0.0000000000E+00          
2015-08-04                23:15:31.496              215.96911455              5183.258749               216.96911455              1438744531.497            4                         963                       1.3998299136E+02          4.4999931335E+01          5.5937500000E+01          2.0000000000E+00          0.0000000000E+00          4.7678296569E+02          1.8516937427E+00          1.8516937427E+00          1.8516937427E+00          3.0645918389E-01          4.6408854173E+00          2.8220887810E+00          2.8220887810E+00          2.8220887810E+00          2.8220887810E+00          2.8220887810E+00          2.8220887810E+00          0.0000000000E+00          
2015-08-04                23:15:32.273              215.96912353              5183.258965               216.96912353              1438744532.273            4                         963                       1.3996835804E+02          4.4999931335E+01          5.5937500000E+01          4.6000000000E+01          0.0000000000E+00          4.7723127743E+02          1.8512310014E+00          1.8512310014E+00          1.8512310014E+00          3.0457472861E-01          4.6678670043E+00          2.8260652812E+00          2.8260652812E+00          2.8260652812E+00          2.8260652812E+00          2.8260652812E+00          2.8260652812E+00          0.0000000000E+00          
2015-08-04                23:15:33.405              215.96913664              5183.259279               216.96913664              1438744533.406            4                         963                       1.3999274254E+02          4.4999931335E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7748099370E+02          1.8505559463E+00          1.8505559463E+00          1.8505559463E+00          3.0181941165E-01          4.7072507516E+00          2.8318838659E+00          2.8318838659E+00          2.8318838659E+00          2.8318838659E+00          2.8318838659E+00          2.8318838659E+00          0.0000000000E+00          
2015-08-04                23:15:34.190              215.96914573              5183.259497               216.96914573              1438744534.191            4                         963                       1.3999274254E+02          4.4999931335E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7765405348E+02          1.8500881604E+00          1.8500881604E+00          1.8500881604E+00          3.0185456593E-01          4.7345612533E+00          2.8359162310E+00          2.8359162310E+00          2.8359162310E+00          2.8359162310E+00          2.8359162310E+00          2.8359162310E+00          0.0000000000E+00          
2015-08-04                23:15:34.513              215.96914947              5183.259587               216.96914947              1438744534.514            4                         963                       1.3998466363E+02          4.4999929408E+01          5.5937500000E+01          2.5000000000E+01          0.0000000000E+00          4.7772527383E+02          1.8498956504E+00          1.8498956504E+00          1.8498956504E+00          3.0315938288E-01          4.7458141214E+00          2.8375756344E+00          2.8375756344E+00          2.8375756344E+00          2.8375756344E+00          2.8375756344E+00          2.8375756344E+00          0.0000000000E+00          
2015-08-04                23:15:35.641              215.96916251              5183.259900               216.96916251              1438744535.641            4                         963                       1.4000641335E+02          4.4999900818E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7797385054E+02          1.8499091235E+00          1.8499091235E+00          1.8499091235E+00          3.0771275127E-01          4.7850778844E+00          2.8433666014E+00          2.8433666014E+00          2.8433666014E+00          2.8433666014E+00          2.8433666014E+00          2.8433666014E+00          0.0000000000E+00          
2015-08-04                23:15:36.421              215.96917155              5183.260117               216.96917155              1438744536.422            4                         963                       1.4000641335E+02          4.4999900818E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.7814614332E+02          1.8499185401E+00          1.8499185401E+00          1.8499185401E+00          3.0774818667E-01          4.8122496813E+00          2.8473806307E+00          2.8473806307E+00          2.8473806307E+00          2.8473806307E+00          2.8473806307E+00          2.8473806307E+00          0.0000000000E+00          
2015-08-04                23:15:37.075              215.96917912              5183.260299               216.96917912              1438744537.076            4                         963                       1.3999620965E+02          4.4999900818E+01          5.5937500000E+01          2.0000000000E+00          0.0000000000E+00          4.7829044436E+02          1.8499264348E+00          1.8499264348E+00          1.8499264348E+00          3.0807480751E-01          4.8350065953E+00          2.8507425253E+00          2.8507425253E+00          2.8507425253E+00          2.8507425253E+00          2.8507425253E+00          2.8507425253E+00          0.0000000000E+00          
2015-08-04                23:15:37.845              215.96918803              5183.260513               216.96918803              1438744537.846            4                         963                       1.4000965881E+02          4.4999900818E+01          5.5937500000E+01          4.6000000000E+01          0.0000000000E+00          4.7840842366E+02          1.8497899906E+00          1.8497899906E+00          1.8497899906E+00          3.0840416193E-01          4.8858294908E+00          2.8486957672E+00          2.8486957672E+00          2.8486957672E+00          2.8486957672E+00          2.8486957672E+00          2.8486957672E+00          0.0000000000E+00          
2015-08-04                23:15:38.960              215.96920093              5183.260822               216.96920093              1438744538.960            4                         963                       1.4001554246E+02          4.4999913675E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.8042021942E+02          1.8495897661E+00          1.8495897661E+00          1.8495897661E+00          3.0889619890E-01          4.9594065878E+00          2.8456834666E+00          2.8456834666E+00          2.8456834666E+00          2.8456834666E+00          2.8456834666E+00          2.8456834666E+00          0.0000000000E+00          
2015-08-04                23:15:39.770              215.96921031              5183.261047               216.96921031              1438744539.771            4                         963                       1.4001554246E+02          4.4999913675E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.8188468478E+02          1.8494440242E+00          1.8494440242E+00          1.8494440242E+00          3.0888619743E-01          5.0129668054E+00          2.8434907642E+00          2.8434907642E+00          2.8434907642E+00          2.8434907642E+00          2.8434907642E+00          2.8434907642E+00          0.0000000000E+00          
2015-08-04                23:15:40.095              215.96921407              5183.261138               216.96921407              1438744540.096            4                         963                       1.3998904772E+02          4.5000083923E+01          5.5937500000E+01          2.5000000000E+01          0.0000000000E+00          4.8247152822E+02          1.8493855776E+00          1.8493855776E+00          1.8493855776E+00          3.1141561616E-01          5.0344610521E+00          2.8426121249E+00          2.8426121249E+00          2.8426121249E+00          2.8426121249E+00          2.8426121249E+00          2.8426121249E+00          0.0000000000E+00          
2015-08-04                23:15:41.233              215.96922723              5183.261454               216.96922723              1438744541.233            4                         963                       1.4000499679E+02          4.5000083923E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.8452444478E+02          1.8494101097E+00          1.8494101097E+00          1.8494101097E+00          3.2026407225E-01          5.1096580679E+00          2.8395385311E+00          2.8395385311E+00          2.8395385311E+00          2.8395385311E+00          2.8395385311E+00          2.8395385311E+00          0.0000000000E+00          
2015-08-04                23:15:42.012              215.96923625              5183.261670               216.96923625              1438744542.012            4                         963                       1.4000499679E+02          4.5000083923E+01          5.5937500000E+01          4.7000000000E+01          0.0000000000E+00          4.8593082890E+02          1.8494270325E+00          1.8494270325E+00          1.8494270325E+00          3.2025405129E-01          5.1611050865E+00          2.8374329641E+00          2.8374329641E+00          2.8374329641E+00          2.8374329641E+00          2.8374329641E+00          2.8374329641E+00          0.0000000000E+00          
