DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-09-02                22:48:44.719              244.95051758              5878.812422               245.95051758              1441248524.719            4                         963                       1.3998785671E+02          4.4999979019E+01          6.1062500000E+01          4.6000000000E+01          0.0000000000E+00          6.5504965971E+02          1.8212277301E+00          1.8212277301E+00          1.8212277301E+00          2.8743531228E-01          1.1678833296E+01          2.8135057373E+00          2.8135057373E+00          2.8135057373E+00          2.8135057373E+00          2.8135057373E+00          2.8135057373E+00          0.0000000000E+00          
2015-09-02                22:48:45.875              244.95053097              5878.812743               245.95053097              1441248525.876            4                         963                       1.4000474652E+02          4.4999809265E+01          6.1062500000E+01          4.7000000000E+01          0.0000000000E+00          6.5560645433E+02          1.8214834744E+00          1.8214834744E+00          1.8214834744E+00          2.8881640222E-01          1.1652133372E+01          2.8129630264E+00          2.8129630264E+00          2.8129630264E+00          2.8129630264E+00          2.8129630264E+00          2.8129630264E+00          0.0000000000E+00          
2015-09-02                22:48:46.664              244.95054009              5878.812962               245.95054009              1441248526.664            4                         963                       1.4000474652E+02          4.4999809265E+01          6.1062500000E+01          4.7000000000E+01          0.0000000000E+00          6.5598566307E+02          1.8216576697E+00          1.8216576697E+00          1.8216576697E+00          2.8881771006E-01          1.1633937481E+01          2.8125934098E+00          2.8125934098E+00          2.8125934098E+00          2.8125934098E+00          2.8125934098E+00          2.8125934098E+00          0.0000000000E+00          
2015-09-02                22:48:46.996              244.95054395              5878.813055               245.95054395              1441248526.997            4                         963                       1.4001667416E+02          4.4999809265E+01          6.1043421053E+01          2.5000000000E+01          0.0000000000E+00          6.5614590596E+02          1.8217313213E+00          1.8217313213E+00          1.8217313213E+00          2.8666863811E-01          1.1626222178E+01          2.8124372166E+00          2.8124372166E+00          2.8124372166E+00          2.8124372166E+00          2.8124372166E+00          2.8124372166E+00          0.0000000000E+00          
2015-09-02                22:48:48.151              244.95055730              5878.813375               245.95055730              1441248528.151            4                         963                       1.4001548749E+02          4.4999809265E+01          6.1000000000E+01          4.7000000000E+01          0.0000000000E+00          6.5670118331E+02          1.8213560445E+00          1.8213560445E+00          1.8213560445E+00          2.7922116806E-01          1.1599484454E+01          2.8118959433E+00          2.8118959433E+00          2.8118959433E+00          2.8118959433E+00          2.8118959433E+00          2.8118959433E+00          0.0000000000E+00          
2015-09-02                22:48:48.927              244.95056630              5878.813591               245.95056630              1441248528.928            4                         963                       1.4001548749E+02          4.4999809265E+01          6.1000000000E+01          4.7000000000E+01          0.0000000000E+00          6.5707506285E+02          1.8211032791E+00          1.8211032791E+00          1.8211032791E+00          2.7922250077E-01          1.1581542158E+01          2.8115315048E+00          2.8115315048E+00          2.8115315048E+00          2.8115315048E+00          2.8115315048E+00          2.8115315048E+00          0.0000000000E+00          
2015-09-02                22:48:49.582              244.95057387              5878.813773               245.95057387              1441248529.582            4                         963                       1.3997988155E+02          4.4999821807E+01          6.1000000000E+01          2.0000000000E+00          0.0000000000E+00          6.5738976186E+02          1.8208904600E+00          1.8208904600E+00          1.8208904600E+00          2.8301380302E-01          1.1566485855E+01          2.8112247611E+00          2.8112247611E+00          2.8112247611E+00          2.8112247611E+00          2.8112247611E+00          2.8112247611E+00          0.0000000000E+00          
2015-09-02                22:48:50.358              244.95058286              5878.813989               245.95058286              1441248530.359            4                         963                       1.3999546242E+02          4.4999931335E+01          6.1000000000E+01          4.6000000000E+01          0.0000000000E+00          6.5778145902E+02          1.8206733996E+00          1.8206733996E+00          1.8206733996E+00          2.8752904888E-01          1.1577646786E+01          2.8123586464E+00          2.8123586464E+00          2.8123586464E+00          2.8123586464E+00          2.8123586464E+00          2.8123586464E+00          0.0000000000E+00          
2015-09-02                22:48:51.523              244.95059633              5878.814312               245.95059633              1441248531.523            4                         963                       1.4002162728E+02          4.4999931335E+01          6.1000000000E+01          4.7000000000E+01          0.0000000000E+00          6.6106844137E+02          1.8203440773E+00          1.8203440773E+00          1.8203440773E+00          2.9431642545E-01          1.1594438411E+01          2.8139819333E+00          2.8139819333E+00          2.8139819333E+00          2.8139819333E+00          2.8139819333E+00          2.8139819333E+00          0.0000000000E+00          
2015-09-02                22:48:52.309              244.95060543              5878.814530               245.95060543              1441248532.309            4                         963                       1.4002162728E+02          4.4999931335E+01          6.1000000000E+01          4.7000000000E+01          0.0000000000E+00          6.6328810106E+02          1.8201217762E+00          1.8201217762E+00          1.8201217762E+00          2.9434439037E-01          1.1605722153E+01          2.8150781435E+00          2.8150781435E+00          2.8150781435E+00          2.8150781435E+00          2.8150781435E+00          2.8150781435E+00          0.0000000000E+00          
