DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-06-28                10:29:59.384              178.43749288              4282.499829               179.43749288              1435501799.385            4                         963                       0.0000000000E+00          1.4000862055E+02          4.5006217957E+01          5.8062500000E+01          4.5114054516E+01          4.5004828335E+01          4.7000000000E+01          0.0000000000E+00          5.9411543007E+04          0.0000000000E+00          3.0030397286E-01          2.9717064299E-01          2.9879558162E-01          3.0190409899E-01          3.1659842507E-01          3.1330740756E-01          3.1507999055E-01          3.1829625426E-01          3.9610377245E+02          4.1734580226E+02          1.7681815554E+00          1.8372098032E+00          2.9626750761E+00          1.3699329811E+01          0.0000000000E+00          6.4625852381E-01          5.3817193811E+01          3.4559204008E+00          1.6573785608E+02          3.8705064466E+02          1.3582726010E+01          
2015-06-28                10:30:00.167              178.43750194              4282.500047               179.43750194              1435501800.168            4                         963                       0.0000000000E+00          1.4000862055E+02          4.5006217957E+01          5.8062500000E+01          4.5114054516E+01          4.5004828335E+01          4.7000000000E+01          0.0000000000E+00          5.9411543007E+04          0.0000000000E+00          3.0030101595E-01          2.9730438184E-01          2.9881538997E-01          3.0189984678E-01          3.1660301634E-01          3.1344762409E-01          3.1510003036E-01          3.1829176292E-01          3.9557031841E+02          4.1679385317E+02          1.7681918657E+00          1.8372529452E+00          2.9640186862E+00          1.3740324585E+01          0.0000000000E+00          6.4625852381E-01          5.3817193811E+01          3.4559204008E+00          1.6573785608E+02          3.8705064466E+02          1.3582726010E+01          
2015-06-28                10:30:00.492              178.43750569              4282.500137               179.43750569              1435501800.492            4                         963                       0.0000000000E+00          1.4001346548E+02          4.5006217957E+01          5.8062500000E+01          4.5113761902E+01          4.5004447937E+01          2.5000000000E+01          0.0000000000E+00          5.9426611637E+04          0.0000000000E+00          3.0208729462E-01          2.9753373412E-01          2.9878803458E-01          3.0189460367E-01          3.1848969053E-01          3.1368906487E-01          3.1506815977E-01          3.1828608397E-01          3.9534958297E+02          4.1656545714E+02          1.7681960991E+00          1.8372707638E+00          2.9645746872E+00          1.3757310606E+01          0.0000000000E+00          6.4625852381E-01          5.3817193811E+01          3.4559204008E+00          1.6573785608E+02          3.8706595554E+02          1.3582726010E+01          
2015-06-28                10:30:01.621              178.43751876              4282.500450               179.43751876              1435501801.621            4                         963                       0.0000000000E+00          1.4000215703E+02          4.5006217957E+01          5.8062500000E+01          4.5113761902E+01          4.5004447937E+01          4.7000000000E+01          0.0000000000E+00          5.9417843589E+04          0.0000000000E+00          3.0831173291E-01          2.9799696156E-01          2.9884249647E-01          3.0190586463E-01          3.2506426373E-01          3.1417787067E-01          3.1512254156E-01          3.1829783122E-01          3.9458044894E+02          4.1576959598E+02          1.7688830915E+00          1.8380313784E+00          2.9665122255E+00          1.3816500220E+01          0.0000000000E+00          6.6292070546E-01          5.3817193811E+01          3.4877965786E+00          1.6573785608E+02          3.8706595554E+02          1.3582726010E+01          
2015-06-28                10:30:02.382              178.43752758              4282.500662               179.43752758              1435501802.383            4                         963                       0.0000000000E+00          1.4000215703E+02          4.5006217957E+01          5.8062500000E+01          4.5113761902E+01          4.5004447937E+01          4.7000000000E+01          0.0000000000E+00          5.9417843589E+04          0.0000000000E+00          3.0830887216E-01          2.9846031321E-01          2.9891153415E-01          3.0191787619E-01          3.2506895221E-01          3.1466733119E-01          3.1519226633E-01          3.1831038524E-01          3.9406132478E+02          4.1523240141E+02          1.7693468429E+00          1.8385448472E+00          2.9678200372E+00          1.3856395970E+01          0.0000000000E+00          6.6292070546E-01          5.3817193811E+01          3.4877965786E+00          1.6573785608E+02          3.8706595554E+02          1.3582726010E+01          
2015-06-28                10:30:03.036              178.43753514              4282.500843               179.43753514              1435501803.036            4                         963                       0.0000000000E+00          1.3999414439E+02          4.5006217957E+01          5.8062500000E+01          4.5113761902E+01          4.5004447937E+01          2.0000000000E+00          0.0000000000E+00          5.9403742682E+04          0.0000000000E+00          3.0846553954E-01          2.9889993240E-01          2.9900016570E-01          3.0193120403E-01          3.2524076166E-01          3.1513207638E-01          3.1528302875E-01          3.1832434676E-01          3.9361645891E+02          4.1477203024E+02          1.7697442543E+00          1.8389848796E+00          2.9689408379E+00          1.3890586866E+01          0.0000000000E+00          6.6292070546E-01          5.3817193811E+01          3.4877965786E+00          1.6622424638E+02          3.8706595554E+02          1.3873983489E+01          
2015-06-28                10:30:03.815              178.43754416              4282.501060               179.43754416              1435501803.815            4                         963                       0.0000000000E+00          1.3998195171E+02          4.5006217957E+01          5.8062500000E+01          4.5113761902E+01          4.5004447937E+01          4.6000000000E+01          0.0000000000E+00          5.9391463867E+04          0.0000000000E+00          3.0864020702E-01          2.9924597527E-01          2.9911665421E-01          3.0194633509E-01          3.2540765290E-01          3.1549817993E-01          3.1540335927E-01          3.1834016676E-01          3.9308575078E+02          4.1419076117E+02          1.7702183453E+00          1.8394066518E+00          2.9660083076E+00          1.3916633126E+01          0.0000000000E+00          6.6292070546E-01          5.3302191911E+01          3.4877965786E+00          1.6622424638E+02          3.8706595554E+02          1.3873983489E+01          
2015-06-28                10:30:04.940              178.43755718              4282.501372               179.43755718              1435501804.940            4                         963                       0.0000000000E+00          1.3999906467E+02          4.5006198079E+01          5.8062500000E+01          4.5113523377E+01          4.5004030519E+01          4.7000000000E+01          0.0000000000E+00          5.9402564259E+04          0.0000000000E+00          3.0889917830E-01          2.9959902471E-01          2.9924652174E-01          3.0195929652E-01          3.2565559574E-01          3.1587132318E-01          3.1553608911E-01          3.1835347675E-01          3.9309950468E+02          4.1417331064E+02          1.7709023232E+00          1.8400144481E+00          2.9617509177E+00          1.3954269858E+01          0.0000000000E+00          6.6353395620E-01          5.3302191911E+01          3.4591532416E+00          1.6622424638E+02          3.8706595554E+02          1.3873983489E+01          
2015-06-28                10:30:05.719              178.43756619              4282.501589               179.43756619              1435501805.719            4                         963                       0.0000000000E+00          1.3999906467E+02          4.5006198079E+01          5.8062500000E+01          4.5113523377E+01          4.5004030519E+01          4.7000000000E+01          0.0000000000E+00          5.9402564259E+04          0.0000000000E+00          3.0888868076E-01          2.9997083258E-01          2.9937339225E-01          3.0197767685E-01          3.2562713308E-01          3.1626404974E-01          3.1566886601E-01          3.1837277027E-01          3.9310902804E+02          4.1416123205E+02          1.7713759434E+00          1.8404352888E+00          2.9588034159E+00          1.3980328797E+01          0.0000000000E+00          6.6353395620E-01          5.3302191911E+01          3.4591532416E+00          1.6622424638E+02          3.8706595554E+02          1.3873983489E+01          
2015-06-28                10:30:06.052              178.43757005              4282.501681               179.43757005              1435501806.052            4                         963                       0.0000000000E+00          1.4001955743E+02          4.5006187439E+01          5.8055921053E+01          4.5113395691E+01          4.5003807068E+01          2.5000000000E+01          0.0000000000E+00          5.9428672327E+04          0.0000000000E+00          3.1059302597E-01          3.0041063467E-01          2.9959123049E-01          3.0199675602E-01          3.2741656116E-01          3.1672843657E-01          3.1589623902E-01          3.1839262542E-01          3.9311310298E+02          4.1415607433E+02          1.7715783710E+00          1.8406151464E+00          2.9575435692E+00          1.3991489910E+01          0.0000000000E+00          6.6353395620E-01          5.3302191911E+01          3.4591532416E+00          1.6622424638E+02          3.8780579363E+02          1.3873983489E+01          
2015-06-28                10:30:07.236              178.43758375              4282.502010               179.43758375              1435501807.236            4                         963                       0.0000000000E+00          1.4002714668E+02          4.5006187439E+01          5.8020127119E+01          4.5113395691E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9453186242E+04          0.0000000000E+00          3.1665286250E-01          3.0104254901E-01          2.9988893297E-01          3.0203191078E-01          3.3377825162E-01          3.1739489221E-01          3.1620772595E-01          3.1842935880E-01          3.9312752602E+02          4.1413767313E+02          1.7709849665E+00          1.8398903675E+00          2.9530647243E+00          1.4031172553E+01          0.0000000000E+00          6.7901266435E-01          5.3302191911E+01          3.4580554625E+00          1.6622424638E+02          3.8780579363E+02          1.3873983489E+01          
2015-06-28                10:30:08.012              178.43759273              4282.502226               179.43759273              1435501808.012            4                         963                       0.0000000000E+00          1.4002714668E+02          4.5006187439E+01          5.8020127119E+01          4.5113395691E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9453186242E+04          0.0000000000E+00          3.1664237143E-01          3.0167443767E-01          3.0016749998E-01          3.0206811925E-01          3.3374944059E-01          3.1806102668E-01          3.1649902154E-01          3.1846715787E-01          3.9313696968E+02          4.1412560867E+02          1.7705961192E+00          1.8394154779E+00          2.9501297833E+00          1.4057130277E+01          0.0000000000E+00          6.7901266435E-01          5.3302191911E+01          3.4580554625E+00          1.6622424638E+02          3.8780579363E+02          1.3873983489E+01          
2015-06-28                10:30:08.680              178.43760047              4282.502411               179.43760047              1435501808.681            4                         963                       0.0000000000E+00          1.3998950660E+02          4.5006187439E+01          5.8000000000E+01          4.5113395691E+01          4.5003807068E+01          2.0000000000E+00          0.0000000000E+00          5.9444963800E+04          0.0000000000E+00          3.1034668409E-01          3.0205502732E-01          3.0033991809E-01          3.0208895824E-01          3.2709790124E-01          3.1846193606E-01          3.1667824965E-01          3.1848870238E-01          3.9314509657E+02          4.1411519586E+02          1.7702610043E+00          1.8390062263E+00          2.9475998620E+00          1.4079429062E+01          0.0000000000E+00          6.7901266435E-01          5.3302191911E+01          3.4580554625E+00          1.6512349360E+02          3.8780579363E+02          1.4062814428E+01          
2015-06-28                10:30:09.473              178.43760964              4282.502631               179.43760964              1435501809.473            4                         963                       0.0000000000E+00          1.3998844528E+02          4.5006161690E+01          5.8017578125E+01          4.5113335609E+01          4.5003789902E+01          4.6000000000E+01          0.0000000000E+00          5.9442303589E+04          0.0000000000E+00          3.0290345678E-01          3.0194226103E-01          3.0038049905E-01          3.0209195530E-01          3.1926473357E-01          3.1834339218E-01          3.1671871223E-01          3.1849145481E-01          3.9315473725E+02          4.1414179733E+02          1.7698642996E+00          1.8386470724E+00          2.9497926607E+00          1.4206307624E+01          0.0000000000E+00          6.7901266435E-01          5.3311555646E+01          3.4580554625E+00          1.6512349360E+02          3.8780579363E+02          1.4062814428E+01          
2015-06-28                10:30:10.605              178.43762275              4282.502946               179.43762275              1435501810.606            4                         963                       0.0000000000E+00          1.3999403193E+02          4.5006095886E+01          5.8044945521E+01          4.5113182068E+01          4.5003746033E+01          4.7000000000E+01          0.0000000000E+00          5.9437413892E+04          0.0000000000E+00          2.9225296336E-01          3.0154946452E-01          3.0028237798E-01          3.0207083862E-01          3.0805523684E-01          3.1793029916E-01          3.1661242966E-01          3.1846861250E-01          3.9287475032E+02          4.1387042812E+02          1.7692970494E+00          1.8381337336E+00          2.9529386614E+00          1.4387806251E+01          0.0000000000E+00          6.3028067202E-01          5.3311555646E+01          3.4494523084E+00          1.6512349360E+02          3.8780579363E+02          1.4062814428E+01          
2015-06-28                10:30:11.398              178.43763192              4282.503166               179.43763192              1435501811.398            4                         963                       0.0000000000E+00          1.3999403193E+02          4.5006095886E+01          5.8044945521E+01          4.5113182068E+01          4.5003746033E+01          4.7000000000E+01          0.0000000000E+00          5.9437413892E+04          0.0000000000E+00          2.9225043419E-01          3.0122248670E-01          3.0017669451E-01          3.0204478980E-01          3.0806484733E-01          3.1758706039E-01          3.1649996147E-01          3.1844101630E-01          3.9267904861E+02          4.1368073509E+02          1.7689003882E+00          1.8377747339E+00          2.9551380843E+00          1.4514773450E+01          0.0000000000E+00          6.3028067202E-01          5.3311555646E+01          3.4494523084E+00          1.6512349360E+02          3.8780579363E+02          1.4062814428E+01          
2015-06-28                10:30:11.729              178.43763575              4282.503258               179.43763575              1435501811.729            4                         963                       0.0000000000E+00          1.3997453164E+02          4.5006095886E+01          5.8062500000E+01          4.5113182068E+01          4.5003746033E+01          2.5000000000E+01          0.0000000000E+00          5.9417558717E+04          0.0000000000E+00          2.9491573970E-01          3.0104271300E-01          3.0009056757E-01          3.0204149971E-01          3.1087988968E-01          3.1739852695E-01          3.1640742435E-01          3.1843720353E-01          3.9259726534E+02          4.1360145938E+02          1.7687345629E+00          1.8376246419E+00          2.9560573548E+00          1.4567870573E+01          0.0000000000E+00          6.3028067202E-01          5.3311555646E+01          3.4494523084E+00          1.6512349360E+02          3.8718320491E+02          1.4062814428E+01          
2015-06-28                10:30:12.861              178.43764885              4282.503573               179.43764885              1435501812.861            4                         963                       0.0000000000E+00          1.3999378853E+02          4.5006095886E+01          5.8038135593E+01          4.5113182068E+01          4.5003746033E+01          4.7000000000E+01          0.0000000000E+00          5.9418786906E+04          0.0000000000E+00          3.0403091791E-01          3.0121357176E-01          3.0010580996E-01          3.0206237594E-01          3.2050787043E-01          3.1757925711E-01          3.1642129167E-01          3.1845890319E-01          3.9231757596E+02          4.1333032825E+02          1.7682564815E+00          1.8372038187E+00          2.9592015075E+00          1.4749459612E+01          0.0000000000E+00          6.5455190869E-01          5.3311555646E+01          3.4860437465E+00          1.6512349360E+02          3.8718320491E+02          1.4062814428E+01          
