DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-06-18                09:34:45.355              168.39913605              4041.579265               169.39913605              1434634485.355            4                         963                       0.0000000000E+00          1.4000977479E+02          4.5021285290E+01          6.1375000000E+01          4.5118141655E+01          4.5012326127E+01          4.7000000000E+01          0.0000000000E+00          5.9979309852E+04          0.0000000000E+00          2.9632358228E-01          2.9408779663E-01          2.9421514458E-01          2.9621828754E-01          3.1209302275E-01          3.0969287241E-01          3.0983623486E-01          3.1211546394E-01          4.1738803563E+02          4.3933861561E+02          1.7879299440E+00          1.8563988164E+00          2.9081276721E+00          1.4601885348E+01          0.0000000000E+00          6.3681410338E-01          5.5978970076E+01          3.3834865793E+00          1.6234516951E+02          3.9147532101E+02          1.5028633426E+01          
2015-06-18                09:34:45.989              168.39914339              4041.579441               169.39914339              1434634485.989            4                         963                       0.0000000000E+00          1.4000057576E+02          4.5021446228E+01          6.1375000000E+01          4.5118034363E+01          4.5012138367E+01          2.0000000000E+00          0.0000000000E+00          5.9960553189E+04          0.0000000000E+00          2.9560599547E-01          2.9414919907E-01          2.9424779300E-01          2.9623565301E-01          3.1134799778E-01          3.0975965389E-01          3.0987252771E-01          3.1213284567E-01          4.1808955251E+02          4.4009237148E+02          1.7877974242E+00          1.8563080601E+00          2.9100495556E+00          1.4544650324E+01          0.0000000000E+00          6.3681410338E-01          5.5978970076E+01          3.3834865793E+00          1.6322338763E+02          3.9147532101E+02          1.4527511274E+01          
2015-06-18                09:34:46.736              168.39915205              4041.579649               169.39915205              1434634486.737            4                         963                       0.0000000000E+00          1.4000229073E+02          4.5021446228E+01          6.1375000000E+01          4.5118034363E+01          4.5012138367E+01          4.6000000000E+01          0.0000000000E+00          5.9957443848E+04          0.0000000000E+00          2.9473567649E-01          2.9427561049E-01          2.9425412915E-01          2.9624434076E-01          3.1041309262E-01          3.0989496118E-01          3.0987954803E-01          3.1214102338E-01          4.1891723222E+02          4.4093791424E+02          1.7876411036E+00          1.8560671456E+00          2.9068239366E+00          1.4593223571E+01          0.0000000000E+00          6.3681410338E-01          5.6809536532E+01          3.3834865793E+00          1.6322338763E+02          3.9147532101E+02          1.4527511274E+01          
2015-06-18                09:34:47.845              168.39916487              4041.579957               169.39916487              1434634487.845            4                         963                       0.0000000000E+00          1.4001146862E+02          4.5021446228E+01          6.1375000000E+01          4.5118034363E+01          4.5012138367E+01          4.7000000000E+01          0.0000000000E+00          5.9963671818E+04          0.0000000000E+00          2.9343403054E-01          2.9436817185E-01          2.9416297259E-01          2.9624200744E-01          3.0901555760E-01          3.0999428454E-01          3.0978592844E-01          3.1213749862E-01          4.1869629410E+02          4.4066759342E+02          1.7874108185E+00          1.8557126998E+00          2.9020894569E+00          1.4665133911E+01          0.0000000000E+00          6.3153002067E-01          5.6809536532E+01          3.4039613138E+00          1.6322338763E+02          3.9147532101E+02          1.4527511274E+01          
2015-06-18                09:34:48.621              168.39917387              4041.580173               169.39917387              1434634488.622            4                         963                       0.0000000000E+00          1.4001146862E+02          4.5021446228E+01          6.1375000000E+01          4.5118034363E+01          4.5012138367E+01          4.7000000000E+01          0.0000000000E+00          5.9963671818E+04          0.0000000000E+00          2.9341951801E-01          2.9442597851E-01          2.9408496725E-01          2.9622838395E-01          3.0898169973E-01          3.1005681692E-01          3.0970466009E-01          3.1212199679E-01          4.1854136034E+02          4.4047806226E+02          1.7872493115E+00          1.8554641640E+00          2.8987699767E+00          1.4715573400E+01          0.0000000000E+00          6.3153002067E-01          5.6809536532E+01          3.4039613138E+00          1.6322338763E+02          3.9147532101E+02          1.4527511274E+01          
2015-06-18                09:34:48.941              168.39917757              4041.580262               169.39917757              1434634488.942            4                         963                       0.0000000000E+00          1.3999988853E+02          4.5021561874E+01          6.1375000000E+01          4.5118080621E+01          4.5011999592E+01          2.5000000000E+01          0.0000000000E+00          5.9967395970E+04          0.0000000000E+00          2.9401940111E-01          2.9441555345E-01          2.9408411575E-01          2.9621633899E-01          3.0960580860E-01          3.1004525260E-01          3.0970337630E-01          3.1210812234E-01          4.1847755376E+02          4.4040001501E+02          1.7871827852E+00          1.8553618052E+00          2.8974030333E+00          1.4736354103E+01          0.0000000000E+00          6.3153002067E-01          5.6809536532E+01          3.4039613138E+00          1.6322338763E+02          3.9122574929E+02          1.4527511274E+01          
2015-06-18                09:34:50.108              168.39919108              4041.580586               169.39919108              1434634490.109            4                         963                       0.0000000000E+00          1.4000798866E+02          4.5021751404E+01          6.1362742131E+01          4.5118156433E+01          4.5011772156E+01          4.7000000000E+01          0.0000000000E+00          5.9965476213E+04          0.0000000000E+00          2.9620711491E-01          2.9448449771E-01          2.9378200202E-01          2.9621038384E-01          3.1188161297E-01          3.1011836830E-01          3.0938652547E-01          3.1210058136E-01          4.1824486899E+02          4.4011543559E+02          1.7871367500E+00          1.8551926279E+00          2.8924187180E+00          1.4812138925E+01          0.0000000000E+00          6.3728410007E-01          5.6809536532E+01          3.4106918323E+00          1.6322338763E+02          3.9122574929E+02          1.4527511274E+01          
2015-06-18                09:34:50.898              168.39920022              4041.580805               169.39920022              1434634490.899            4                         963                       0.0000000000E+00          1.4000798866E+02          4.5021751404E+01          6.1362742131E+01          4.5118156433E+01          4.5011772156E+01          4.7000000000E+01          0.0000000000E+00          5.9965476213E+04          0.0000000000E+00          2.9619237831E-01          2.9451149571E-01          2.9367157926E-01          2.9620552411E-01          3.1184704660E-01          3.1014475923E-01          3.0927016043E-01          3.1209412365E-01          4.1808734968E+02          4.3992282062E+02          1.7871056140E+00          1.8550781604E+00          2.8890452626E+00          1.4863422452E+01          0.0000000000E+00          6.3728410007E-01          5.6809536532E+01          3.4106918323E+00          1.6322338763E+02          3.9122574929E+02          1.4527511274E+01          
2015-06-18                09:34:51.548              168.39920773              4041.580986               169.39920773              1434634491.548            4                         963                       0.0000000000E+00          1.4001040190E+02          4.5021751404E+01          6.1312500000E+01          4.5118156433E+01          4.5011772156E+01          2.0000000000E+00          0.0000000000E+00          5.9977630405E+04          0.0000000000E+00          2.9705454206E-01          2.9451574134E-01          2.9360563800E-01          2.9620293495E-01          3.1273919149E-01          3.1014648634E-01          3.0920020073E-01          3.1209000059E-01          4.1795794662E+02          4.3976460678E+02          1.7870800191E+00          1.8549841236E+00          2.8862743115E+00          1.4905563929E+01          0.0000000000E+00          6.3728410007E-01          5.6809536532E+01          3.4106918323E+00          1.6199432654E+02          3.9122574929E+02          1.4888410886E+01          
2015-06-18                09:34:52.319              168.39921666              4041.581200               169.39921666              1434634492.319            4                         963                       0.0000000000E+00          1.4000011412E+02          4.5021751404E+01          6.1358072917E+01          4.5118156433E+01          4.5011772156E+01          4.6000000000E+01          0.0000000000E+00          5.9984050456E+04          0.0000000000E+00          2.9810122881E-01          2.9438841875E-01          2.9366402229E-01          2.9620414341E-01          3.1386063495E-01          3.1000913069E-01          3.0926072585E-01          3.1208991711E-01          4.1780421194E+02          4.3962994650E+02          1.7870496049E+00          1.8550355322E+00          2.8896823000E+00          1.4923448354E+01          0.0000000000E+00          6.3728410007E-01          5.6658401492E+01          3.4106918323E+00          1.6199432654E+02          3.9122574929E+02          1.4888410886E+01          
