DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-07-12                14:55:37.309              192.62195961              4622.927031               193.62195961              1436727337.310            4                         963                       1.3998058303E+02          4.5003288269E+01          5.4937500000E+01          4.6000000000E+01          0.0000000000E+00          4.6240801485E+02          1.8498235197E+00          1.8498235197E+00          1.8498235197E+00          3.0962798444E-01          9.3661696096E+00          2.7356619640E+00          2.7356619640E+00          2.7356619640E+00          2.7356619640E+00          2.7356619640E+00          2.7356619640E+00          0.0000000000E+00          
2015-07-12                14:55:38.456              192.62197287              4622.927349               193.62197287              1436727338.456            4                         963                       1.3999997983E+02          4.5003288269E+01          5.4889225182E+01          4.7000000000E+01          0.0000000000E+00          4.5985524072E+02          1.8509186544E+00          1.8509186544E+00          1.8509186544E+00          3.1167537869E-01          9.4549074738E+00          2.7354777064E+00          2.7354777064E+00          2.7354777064E+00          2.7354777064E+00          2.7354777064E+00          2.7354777064E+00          0.0000000000E+00          
2015-07-12                14:55:39.253              192.62198209              4622.927570               193.62198209              1436727339.253            4                         963                       1.3999997983E+02          4.5003288269E+01          5.4889225182E+01          4.7000000000E+01          0.0000000000E+00          4.5807988876E+02          1.8516803026E+00          1.8516803026E+00          1.8516803026E+00          3.1165514142E-01          9.5166038895E+00          2.7353495636E+00          2.7353495636E+00          2.7353495636E+00          2.7353495636E+00          2.7353495636E+00          2.7353495636E+00          0.0000000000E+00          
2015-07-12                14:55:39.584              192.62198593              4622.927662               193.62198593              1436727339.584            4                         963                       1.3997595697E+02          4.5003201535E+01          5.4875000000E+01          2.5000000000E+01          0.0000000000E+00          4.5734257853E+02          1.8519965875E+00          1.8519965875E+00          1.8519965875E+00          3.1343844004E-01          9.5422485044E+00          2.7352963446E+00          2.7352963446E+00          2.7352963446E+00          2.7352963446E+00          2.7352963446E+00          2.7352963446E+00          0.0000000000E+00          
2015-07-12                14:55:40.737              192.62199928              4622.927983               193.62199928              1436727340.738            4                         963                       1.4000455192E+02          4.5003013611E+01          5.4875000000E+01          4.7000000000E+01          0.0000000000E+00          4.5477192476E+02          1.8510671959E+00          1.8510671959E+00          1.8510671959E+00          3.1965561962E-01          9.6316540547E+00          2.7351108020E+00          2.7351108020E+00          2.7351108020E+00          2.7351108020E+00          2.7351108020E+00          2.7351108020E+00          0.0000000000E+00          
2015-07-12                14:55:41.530              192.62200846              4622.928203               193.62200846              1436727341.531            4                         963                       1.4000455192E+02          4.5003013611E+01          5.4875000000E+01          4.7000000000E+01          0.0000000000E+00          4.5300543566E+02          1.8504286217E+00          1.8504286217E+00          1.8504286217E+00          3.1963540116E-01          9.6930394810E+00          2.7349833040E+00          2.7349833040E+00          2.7349833040E+00          2.7349833040E+00          2.7349833040E+00          2.7349833040E+00          0.0000000000E+00          
2015-07-12                14:55:42.176              192.62201593              4622.928382               193.62201593              1436727342.176            4                         963                       1.4001047610E+02          4.5003013611E+01          5.4875000000E+01          2.0000000000E+00          0.0000000000E+00          4.5156864140E+02          1.8499092001E+00          1.8499092001E+00          1.8499092001E+00          3.2116730953E-01          9.7429870569E+00          2.7348796015E+00          2.7348796015E+00          2.7348796015E+00          2.7348796015E+00          2.7348796015E+00          2.7348796015E+00          0.0000000000E+00          
2015-07-12                14:55:42.937              192.62202473              4622.928594               193.62202473              1436727342.937            4                         963                       1.4001046228E+02          4.5003013611E+01          5.4875000000E+01          4.6000000000E+01          0.0000000000E+00          4.4987848677E+02          1.8493114091E+00          1.8493114091E+00          1.8493114091E+00          3.2298321884E-01          9.7545906819E+00          2.7353785783E+00          2.7353785783E+00          2.7353785783E+00          2.7353785783E+00          2.7353785783E+00          2.7353785783E+00          0.0000000000E+00          
2015-07-12                14:55:44.062              192.62203775              4622.928906               193.62203775              1436727344.062            4                         963                       1.3999644101E+02          4.5003017158E+01          5.4875000000E+01          4.7000000000E+01          0.0000000000E+00          4.4844992555E+02          1.8484260201E+00          1.8484260201E+00          1.8484260201E+00          3.2567681834E-01          9.7717730113E+00          2.7360864124E+00          2.7360864124E+00          2.7360864124E+00          2.7360864124E+00          2.7360864124E+00          2.7360864124E+00          0.0000000000E+00          
2015-07-12                14:55:44.857              192.62204696              4622.929127               193.62204696              1436727344.857            4                         963                       1.3999644101E+02          4.5003017158E+01          5.4875000000E+01          4.7000000000E+01          0.0000000000E+00          4.4744038262E+02          1.8478003703E+00          1.8478003703E+00          1.8478003703E+00          3.2567184253E-01          9.7838921443E+00          2.7365866304E+00          2.7365866304E+00          2.7365866304E+00          2.7365866304E+00          2.7365866304E+00          2.7365866304E+00          0.0000000000E+00          
2015-07-12                14:55:45.174              192.62205064              4622.929215               193.62205064              1436727345.175            4                         963                       1.3997700051E+02          4.5003044128E+01          5.4846710526E+01          2.5000000000E+01          0.0000000000E+00          4.4703655234E+02          1.8475501708E+00          1.8475501708E+00          1.8475501708E+00          3.2221380059E-01          9.7886980632E+00          2.7367867221E+00          2.7367867221E+00          2.7367867221E+00          2.7367867221E+00          2.7367867221E+00          2.7367867221E+00          0.0000000000E+00          
2015-07-12                14:55:46.302              192.62206368              4622.929528               193.62206368              1436727346.302            4                         963                       1.3998683983E+02          4.5003044128E+01          5.4833383777E+01          4.7000000000E+01          0.0000000000E+00          4.4560534903E+02          1.8467567860E+00          1.8467567860E+00          1.8467567860E+00          3.0995821535E-01          9.8057304506E+00          2.7374958677E+00          2.7374958677E+00          2.7374958677E+00          2.7374958677E+00          2.7374958677E+00          2.7374958677E+00          0.0000000000E+00          
2015-07-12                14:55:47.076              192.62207265              4622.929744               193.62207265              1436727347.077            4                         963                       1.3998683983E+02          4.5003044128E+01          5.4833383777E+01          4.7000000000E+01          0.0000000000E+00          4.4462115705E+02          1.8462110409E+00          1.8462110409E+00          1.8462110409E+00          3.0995322846E-01          9.8175447616E+00          2.7379835348E+00          2.7379835348E+00          2.7379835348E+00          2.7379835348E+00          2.7379835348E+00          2.7379835348E+00          0.0000000000E+00          
2015-07-12                14:55:47.717              192.62208006              4622.929921               193.62208006              1436727347.717            4                         963                       1.3999843942E+02          4.5003044128E+01          5.4812500000E+01          2.0000000000E+00          0.0000000000E+00          4.4380839681E+02          1.8457603182E+00          1.8457603182E+00          1.8457603182E+00          3.1203429659E-01          9.8273262752E+00          2.7383862614E+00          2.7383862614E+00          2.7383862614E+00          2.7383862614E+00          2.7383862614E+00          2.7383862614E+00          0.0000000000E+00          
2015-07-12                14:55:48.479              192.62208888              4622.930133               193.62208888              1436727348.479            4                         963                       1.4001129150E+02          4.5003044128E+01          5.4812500000E+01          4.6000000000E+01          0.0000000000E+00          4.4284151704E+02          1.8452261785E+00          1.8452261785E+00          1.8452261785E+00          3.1451327740E-01          9.8350148588E+00          2.7389695353E+00          2.7389695353E+00          2.7389695353E+00          2.7389695353E+00          2.7389695353E+00          2.7389695353E+00          0.0000000000E+00          
2015-07-12                14:55:49.592              192.62210177              4622.930442               193.62210177              1436727349.593            4                         963                       1.4002328144E+02          4.5003102947E+01          5.4805084746E+01          4.7000000000E+01          0.0000000000E+00          4.4215960662E+02          1.8444441559E+00          1.8444441559E+00          1.8444441559E+00          3.1814368766E-01          9.8462745964E+00          2.7398018767E+00          2.7398018767E+00          2.7398018767E+00          2.7398018767E+00          2.7398018767E+00          2.7398018767E+00          0.0000000000E+00          
2015-07-12                14:55:50.381              192.62211089              4622.930661               193.62211089              1436727350.381            4                         963                       1.4002328144E+02          4.5003102947E+01          5.4805084746E+01          4.7000000000E+01          0.0000000000E+00          4.4167723169E+02          1.8438910205E+00          1.8438910205E+00          1.8438910205E+00          3.1814428478E-01          9.8542082920E+00          2.7403906635E+00          2.7403906635E+00          2.7403906635E+00          2.7403906635E+00          2.7403906635E+00          2.7403906635E+00          0.0000000000E+00          
2015-07-12                14:55:50.704              192.62211464              4622.930751               193.62211464              1436727350.705            4                         963                       1.3998779056E+02          4.5003166199E+01          5.4750000000E+01          2.5000000000E+01          0.0000000000E+00          4.4147889918E+02          1.8436635297E+00          1.8436635297E+00          1.8436635297E+00          3.2129369660E-01          9.8575083957E+00          2.7406327574E+00          2.7406327574E+00          2.7406327574E+00          2.7406327574E+00          2.7406327574E+00          2.7406327574E+00          0.0000000000E+00          
2015-07-12                14:55:51.838              192.62212775              4622.931066               193.62212775              1436727351.838            4                         963                       1.3998821246E+02          4.5003166199E+01          5.4750000000E+01          4.7000000000E+01          0.0000000000E+00          4.4078535126E+02          1.8432079502E+00          1.8432079502E+00          1.8432079502E+00          3.3230715052E-01          9.8690489006E+00          2.7414793612E+00          2.7414793612E+00          2.7414793612E+00          2.7414793612E+00          2.7414793612E+00          2.7414793612E+00          0.0000000000E+00          
2015-07-12                14:55:52.598              192.62213655              4622.931277               193.62213655              1436727352.598            4                         963                       1.3998821246E+02          4.5003166199E+01          5.4750000000E+01          4.7000000000E+01          0.0000000000E+00          4.4032010047E+02          1.8429024828E+00          1.8429024828E+00          1.8429024828E+00          3.3230788264E-01          9.8767009081E+00          2.7420472726E+00          2.7420472726E+00          2.7420472726E+00          2.7420472726E+00          2.7420472726E+00          2.7420472726E+00          0.0000000000E+00          
