"Date","DayCount","TopoLocation","Drought","N","meanSoilMoisture","sdSoilMoisture","seSoilMoisture","ciSoilMoisture"
"1/14/16 0:00",NA,"5","Post-drought",5,0.3644999998,0.0784407011489323,0.0350797479943517,0.0973969946104899
"1/14/16 0:00",NA,"6","Post-drought",5,0.3868916666,0.0635173628408778,0.0284058282127444,0.0788672227003635
"1/14/16 0:00",NA,"7","Post-drought",4,0.50041666675,0.022789724162194,0.011394862081097,0.0362635367292046
"1/15/15 18:59",58,"1","Pre-drought",5,0.43965,0.0278554303502926,0.012457327161153,0.0345870850204307
"1/15/15 18:59",58,"2","Pre-drought",5,0.4422,0.0499579197925614,0.0223418609341299,0.0620309504315747
"1/15/15 18:59",58,"3","Pre-drought",5,0.4481,0.0525858227091675,0.0235170948460902,0.0652939228738993
"1/15/15 18:59",58,"4","Pre-drought",5,0.48105,0.0401965483592808,0.0179764429184419,0.0499106069497756
"1/15/15 18:59",58,"5","Pre-drought",5,0.43235,0.0299403573792966,0.0133897348741489,0.037175863851227
"1/15/15 18:59",58,"6","Pre-drought",5,0.47565,0.0288187222131725,0.0128881243786674,0.0357831698463314
"1/15/15 18:59",58,"7","Pre-drought",5,0.52265,0.00331473980879345,0.00148239670803736,0.00411579308399166
"1/15/16 0:00",NA,"1","Post-drought",5,0.3393083332,0.123797573080227,0.0553639577713772,0.153714989558717
"1/15/16 0:00",NA,"2","Post-drought",5,0.3470666666,0.0688119205502195,0.0307736264025211,0.0854412843944653
"1/15/16 0:00",NA,"3","Post-drought",5,0.3255250002,0.0744751811022751,0.0333063135162589,0.0924731511344002
"1/15/16 0:00",NA,"4","Post-drought",5,0.3881916664,0.0916400984149558,0.0409826979041224,0.1137862109937
"1/15/16 0:00",NA,"5","Post-drought",5,0.3575166668,0.08248706526919,0.0368893370412742,0.102421219262237
"1/15/16 0:00",NA,"6","Post-drought",5,0.380525,0.0639951073770054,0.0286194820644764,0.0794604208912117
"1/15/16 0:00",NA,"7","Post-drought",4,0.49812499975,0.023994646384952,0.011997323192476,0.0381808368671897
"1/16/15 23:00",59,"1","Pre-drought",5,0.43142,0.0310368651767539,0.0138801080687436,0.0385373581070795
"1/16/15 23:00",59,"2","Pre-drought",5,0.43548,0.0553668854099632,0.0247608238958238,0.0687470683062246
"1/16/15 23:00",59,"3","Pre-drought",5,0.4409,0.0522421285936934,0.0233633901649568,0.0648671702643206
"1/16/15 23:00",59,"4","Pre-drought",5,0.47374,0.045115717881909,0.0201763624075302,0.0560185626470841
"1/16/15 23:00",59,"5","Pre-drought",5,0.42572,0.0320701886492736,0.0143422243742036,0.0398203986614061
"1/16/15 23:00",59,"6","Pre-drought",5,0.46794,0.0320051245896653,0.0143131268421683,0.0397396109610134
"1/16/15 23:00",59,"7","Pre-drought",5,0.50782,0.0254441938367086,0.0113789894103123,0.0315931394503592
"1/16/16 0:00",NA,"1","Post-drought",5,0.3393083332,0.121527812227278,0.0543488898594049,0.150896709223079
"1/16/16 0:00",NA,"2","Post-drought",5,0.3390833336,0.0744644653733596,0.0333015212966023,0.0924598457995915
"1/16/16 0:00",NA,"3","Post-drought",5,0.3257833332,0.0810468799083969,0.0362452665678875,0.100632992949
"1/16/16 0:00",NA,"4","Post-drought",5,0.3816333334,0.0957717530270104,0.0428304300185433,0.118916337778501
"1/16/16 0:00",NA,"5","Post-drought",5,0.3561333334,0.0854524588816219,0.0382155013807624,0.106103241751297
"1/16/16 0:00",NA,"6","Post-drought",5,0.3763333334,0.0661819160489459,0.0295974526333255,0.08217570249012
"1/16/16 0:00",NA,"7","Post-drought",4,0.49764583325,0.0260263511293166,0.0130131755646583,0.0414137324957551
"1/17/16 0:00",NA,"1","Post-drought",5,0.3324249998,0.119773351602899,0.0535642712154131,0.148718258629521
"1/17/16 0:00",NA,"2","Post-drought",5,0.3318583334,0.0771498059042619,0.0345024420905688,0.0957941364597302
"1/17/16 0:00",NA,"3","Post-drought",5,0.3188,0.0835836886588908,0.0373797619302916,0.103782857044817
"1/17/16 0:00",NA,"4","Post-drought",5,0.3757,0.0980460465266902,0.0438475249917573,0.121740246138402
"1/17/16 0:00",NA,"5","Post-drought",5,0.3507666666,0.088510198319977,0.0395829640290913,0.109899926727791
"1/17/16 0:00",NA,"6","Post-drought",5,0.3719750002,0.0667360419053011,0.0298452652499056,0.0828637406164302
"1/17/16 0:00",NA,"7","Post-drought",4,0.49561458325,0.029549107195222,0.014774553597611,0.0470192235089333
"1/18/15 23:00",60,"1","Pre-drought",5,0.4499,0.0265519132087674,0.0118743765734957,0.0329685547147575
"1/18/15 23:00",60,"2","Pre-drought",5,0.4529,0.0409281538590641,0.0183036268444875,0.0508190151597443
"1/18/15 23:00",60,"3","Pre-drought",5,0.4547428572,0.051478661086772,0.0230219571161391,0.0639192001471778
"1/18/15 23:00",60,"4","Pre-drought",5,0.4886714288,0.0332012492537432,0.0148480500538568,0.0412247958937625
"1/18/15 23:00",60,"5","Pre-drought",5,0.4435285714,0.026064314154978,0.0116563156474882,0.032363120524109
"1/18/15 23:00",60,"6","Pre-drought",5,0.4889,0.0266326388113556,0.011910478160478,0.0330687887892245
"1/18/15 23:00",60,"7","Pre-drought",5,0.5102428572,0.027666545648092,0.012372855354347,0.0343525536858969
"1/18/16 0:00",NA,"1","Post-drought",5,0.3245666666,0.117209168500419,0.052417533670633,0.14553440478637
"1/18/16 0:00",NA,"2","Post-drought",5,0.3234833334,0.0801778764023139,0.03585663638543,0.0995539825811843
"1/18/16 0:00",NA,"3","Post-drought",5,0.3095,0.0839646865023889,0.0375501493457601,0.104255928350482
"1/18/16 0:00",NA,"4","Post-drought",5,0.368575,0.0993746087209627,0.0444416760675032,0.123389873984405
"1/18/16 0:00",NA,"5","Post-drought",5,0.3439833334,0.0918481091245744,0.0410757231214734,0.114044490403075
"1/18/16 0:00",NA,"6","Post-drought",5,0.3658833332,0.0670783344569885,0.0299983431326585,0.0832887529547137
"1/18/16 0:00",NA,"7","Post-drought",4,0.49349999975,0.0315635933126372,0.0157817966563186,0.0502247204596399
"1/19/15 23:00",61,"1","Pre-drought",5,0.4435666666,0.0274993782190566,0.0122980958073575,0.0341449879075913
"1/19/15 23:00",61,"2","Pre-drought",5,0.4467166664,0.045027946601003,0.0201371098974147,0.055909580207507
"1/19/15 23:00",61,"3","Pre-drought",5,0.4487333334,0.0538884086018016,0.0240996289665825,0.0669112968813511
"1/19/15 23:00",61,"4","Pre-drought",5,0.4843000002,0.0372999923754833,0.0166810637023609,0.0463140576659125
"1/19/15 23:00",61,"5","Pre-drought",5,0.4348416668,0.0284304311315114,0.0127144753279371,0.0353010427894092
"1/19/15 23:00",61,"6","Pre-drought",5,0.47965,0.0276764635602417,0.0123772907794993,0.0343648684003505
"1/19/15 23:00",61,"7","Pre-drought",5,0.5095833334,0.0269502658979874,0.0120525253119188,0.0334631749075496
"1/19/16 0:00",NA,"1","Post-drought",5,0.3250833332,0.116108968535428,0.0519255092885204,0.144168326099015
"1/19/16 0:00",NA,"2","Post-drought",5,0.3321083332,0.0825993013119579,0.0369395305255051,0.102560578715843
"1/19/16 0:00",NA,"3","Post-drought",5,0.3158333334,0.0856282490294367,0.0382941171248201,0.106321514049078
"1/19/16 0:00",NA,"4","Post-drought",5,0.3674333332,0.101163897496827,0.0452418703343454,0.125611569439787
"1/19/16 0:00",NA,"5","Post-drought",5,0.3553333334,0.0905333588728026,0.0404877489341941,0.11241201234882
"1/19/16 0:00",NA,"6","Post-drought",5,0.3732416666,0.0705203586241925,0.0315376631362716,0.0875625904440782
"1/19/16 0:00",NA,"7","Post-drought",4,0.496135326,0.0273648096655363,0.0136824048327682,0.0435435187074389
"1/2/15 23:00",50,"1","Pre-drought",5,0.3966083334,0.0525839078159585,0.0235162384798131,0.0652915452199412
"1/2/15 23:00",50,"2","Pre-drought",5,0.39305,0.0663707715151322,0.0296819113653885,0.0824101975233476
"1/2/15 23:00",50,"3","Pre-drought",5,0.4250666664,0.0490668797599539,0.0219433757174131,0.0609245781021278
"1/2/15 23:00",50,"4","Pre-drought",5,0.4592666668,0.0567355937124498,0.0253729288569695,0.0704465441294647
"1/2/15 23:00",50,"5","Pre-drought",5,0.4123583334,0.0407165058071253,0.0182089749581994,0.050556219393362
"1/2/15 23:00",50,"6","Pre-drought",5,0.4622916666,0.0386257301197624,0.01727395164567,0.0479601784940438
"1/2/15 23:00",50,"7","Pre-drought",5,0.5180166668,0.00769168228700113,0.00343982489101312,0.0095504849813909
"1/2/16 0:00",NA,"1","Post-drought",5,0.4068499998,0.0917587727820434,0.0410357706945213,0.113933564682823
"1/2/16 0:00",NA,"2","Post-drought",5,0.4009333334,0.0516635804551104,0.0231046555717313,0.0641488078694142
"1/2/16 0:00",NA,"3","Post-drought",5,0.38965,0.0537243123474037,0.0240262428906452,0.0667075444700251
"1/2/16 0:00",NA,"4","Post-drought",5,0.4377000002,0.0749918073151068,0.033537355782429,0.0931146273034018
"1/2/16 0:00",NA,"5","Post-drought",5,0.405975,0.0674058535191039,0.0301448141100219,0.0836954215828678
"1/2/16 0:00",NA,"6","Post-drought",5,0.4213333332,0.0538302532032277,0.0240736210816886,0.0668390874166407
"1/2/16 0:00",NA,"7","Post-drought",3,0.510113636333333,0.0146485470917344,0.00845734260664978,0.0363890082529281
"1/20/15 23:00",62,"1","Pre-drought",5,0.4372833332,0.0290746672080888,0.0130025864600941,0.0361009675320394
"1/20/15 23:00",62,"2","Pre-drought",5,0.443325,0.0468622609324539,0.0209574402048599,0.0581871822742587
"1/20/15 23:00",62,"3","Pre-drought",5,0.4453833334,0.0540989914321679,0.0241938044713012,0.0671727700004568
"1/20/15 23:00",62,"4","Pre-drought",5,0.4789749998,0.0405063717684226,0.0181150001592143,0.0502953035227077
"1/20/15 23:00",62,"5","Pre-drought",5,0.4296583332,0.0303449409593034,0.013570670151644,0.0376782207167859
"1/20/15 23:00",62,"6","Pre-drought",5,0.4736666668,0.0290041903694296,0.0129710682596779,0.0360134589787691
"1/20/15 23:00",62,"7","Pre-drought",5,0.5086666668,0.0272483274264984,0.0121858224797645,0.0338332671767513
"1/20/16 0:00",NA,"1","Post-drought",5,0.3685000002,0.130986729888868,0.0585790464363823,0.162641506745448
"1/20/16 0:00",NA,"2","Post-drought",5,0.3665583334,0.0800618608776468,0.0358047526655098,0.0994099302809724
"1/20/16 0:00",NA,"3","Post-drought",5,0.3641583336,0.0743015242494411,0.0332286518107199,0.0922575276721949
"1/20/16 0:00",NA,"4","Post-drought",5,0.4012083332,0.110631838384026,0.0494760622204904,0.137367570776542
"1/20/16 0:00",NA,"5","Post-drought",5,0.3884750002,0.0832954737766655,0.037250868316535,0.103424991001811
"1/20/16 0:00",NA,"6","Post-drought",5,0.4087083334,0.0661622517832319,0.0295886585063527,0.0821512860793319
"1/20/16 0:00",NA,"7","Post-drought",3,0.511472222333333,0.00582176441650605,0.00336119725302835,0.0144620645359688
"1/21/15 23:00",63,"1","Pre-drought",5,0.4296,0.0330588780777108,0.0147843797283278,0.0410480187301011
"1/21/15 23:00",63,"2","Pre-drought",5,0.4388833334,0.0489393352029809,0.0218863360575027,0.0607662106175675
"1/21/15 23:00",63,"3","Pre-drought",5,0.4404416666,0.0528186148748978,0.0236212026675306,0.0655829725251504
"1/21/15 23:00",63,"4","Pre-drought",5,0.4744166666,0.0448044266273961,0.0200371487263519,0.0556320435033998
"1/21/15 23:00",63,"5","Pre-drought",5,0.4251500002,0.0318956307171008,0.0142641596937336,0.0396036563614262
"1/21/15 23:00",63,"6","Pre-drought",5,0.467525,0.0314046536372619,0.0140445880685507,0.038994027797447
"1/21/15 23:00",63,"7","Pre-drought",5,0.5077083334,0.0272425287895089,0.0121832292504674,0.0338260672179628
"1/21/16 0:00",NA,"1","Post-drought",5,0.361375,0.129217369142588,0.0577877642553022,0.160444555206958
"1/21/16 0:00",NA,"2","Post-drought",5,0.3555000002,0.0820439468020713,0.0366911684383616,0.101871015014677
"1/21/16 0:00",NA,"3","Post-drought",5,0.350775,0.0759415129199402,0.033962077040633,0.0942938425618158
"1/21/16 0:00",NA,"4","Post-drought",5,0.3950833336,0.106976430060389,0.0478413139210563,0.132828781862348
"1/21/16 0:00",NA,"5","Post-drought",5,0.37775,0.0819880633160672,0.0366661765836566,0.101801626502011
"1/21/16 0:00",NA,"6","Post-drought",5,0.3960583332,0.0663208582719582,0.0296595894844456,0.0823482220462648
"1/21/16 0:00",NA,"7","Post-drought",3,0.501902777666667,0.0114258122652745,0.00659669578706634,0.0283832911355478
"1/22/15 23:00",64,"1","Pre-drought",5,0.4418083334,0.0277938311522939,0.0124297791623361,0.0345105995139575
"1/22/15 23:00",64,"2","Pre-drought",5,0.4501833334,0.0433871420950698,0.0194033198148037,0.0538722523243992
"1/22/15 23:00",64,"3","Pre-drought",5,0.4555583336,0.0499988942246754,0.0223601852572392,0.0620818269087775
"1/22/15 23:00",64,"4","Pre-drought",5,0.4842333336,0.0418689528625063,0.0187243649494597,0.0519871714118645
"1/22/15 23:00",64,"5","Pre-drought",5,0.4384249998,0.0309763771294622,0.0138530569916294,0.0384622522764356
"1/22/15 23:00",64,"6","Pre-drought",5,0.480725,0.0291390137166985,0.0130313630935673,0.0361808642751902
"1/22/15 23:00",64,"7","Pre-drought",5,0.5114666666,0.0265677755952164,0.0118814704483728,0.0329882504689368
"1/22/16 0:00",NA,"1","Post-drought",5,0.3627,0.130971471677068,0.0585722227566224,0.162622561173179
"1/22/16 0:00",NA,"2","Post-drought",5,0.3509916666,0.0825095713503726,0.0368994020667604,0.102449164252982
"1/22/16 0:00",NA,"3","Post-drought",5,0.3526166666,0.0766021491925796,0.0342575225634377,0.0951141308374596
"1/22/16 0:00",NA,"4","Post-drought",5,0.3937416668,0.110206810840819,0.0492859841247066,0.136839829377898
"1/22/16 0:00",NA,"5","Post-drought",5,0.3796416666,0.0820027183407152,0.0366727305099216,0.10181982311851
"1/22/16 0:00",NA,"6","Post-drought",5,0.3948833332,0.0685160816922649,0.0306413232431666,0.0850739519352733
"1/22/16 0:00",NA,"7","Post-drought",3,0.499861111333333,0.0165463016576604,0.009553011716143,0.0411032919377913
"1/23/15 23:00",65,"1","Pre-drought",5,0.4634416668,0.0216625115377606,0.00968776967236124,0.026897560687111
"1/23/15 23:00",65,"2","Pre-drought",5,0.4688333332,0.0327564533029159,0.0146491312574235,0.0406725087750735
"1/23/15 23:00",65,"3","Pre-drought",5,0.4703,0.0495726828657371,0.0221695777429655,0.0615526156087584
"1/23/15 23:00",65,"4","Pre-drought",5,0.5006833332,0.0277811012851663,0.0124240861926877,0.0344947932962433
"1/23/15 23:00",65,"5","Pre-drought",5,0.4584500002,0.0253096004464929,0.0113187974163434,0.0314260196833321
"1/23/15 23:00",65,"6","Pre-drought",5,0.49615,0.0211847977865484,0.00947412958806185,0.0263044007207839
"1/23/15 23:00",65,"7","Pre-drought",5,0.5132833334,0.0260121733499967,0.0116329975706202,0.0322983791637263
"1/23/16 0:00",NA,"1","Post-drought",5,0.3659166666,0.132965544235778,0.059463999115291,0.165098529279136
"1/23/16 0:00",NA,"2","Post-drought",5,0.3547916666,0.0831378434802206,0.0371803739049022,0.10322926713769
"1/23/16 0:00",NA,"3","Post-drought",5,0.3613583334,0.0725980098591533,0.0324668170152533,0.0901423351833526
"1/23/16 0:00",NA,"4","Post-drought",5,0.3964166668,0.112388984490159,0.0502618818484329,0.139549355836111
"1/23/16 0:00",NA,"5","Post-drought",5,0.3860250002,0.0844138984829611,0.0377510430507335,0.10481369869432
"1/23/16 0:00",NA,"6","Post-drought",5,0.3972,0.0699120631334564,0.0312656251227331,0.0868072918329614
"1/23/16 0:00",NA,"7","Post-drought",3,0.501430555333333,0.0160046287772099,0.00924027673280219,0.0397577019080318
"1/24/15 23:00",66,"1","Pre-drought",5,0.4540000002,0.0238881399465125,0.010683100955286,0.0296610433556378
"1/24/15 23:00",66,"2","Pre-drought",5,0.4586166668,0.0370851288467381,0.0165849738111289,0.0460472693577426
"1/24/15 23:00",66,"3","Pre-drought",5,0.45725,0.0531672296862822,0.0237771079507744,0.066015834985687
"1/24/15 23:00",66,"4","Pre-drought",5,0.4902,0.0313127342786756,0.0140034804817013,0.0388798948391524
"1/24/15 23:00",66,"5","Pre-drought",5,0.4435416666,0.0258116675442844,0.011543328648329,0.0320494183233425
"1/24/15 23:00",66,"6","Pre-drought",5,0.4880833336,0.0266584458831114,0.0119220194338273,0.0331008325011228
"1/24/15 23:00",66,"7","Pre-drought",5,0.5131833334,0.0235056987610924,0.0105120680576871,0.0291861799042713
"1/24/16 0:00",NA,"1","Post-drought",5,0.3702249998,0.135316041567181,0.0605151734780809,0.168017057193413
"1/24/16 0:00",NA,"2","Post-drought",5,0.3620416666,0.0832246218794187,0.0372191823848193,0.103337016751796
"1/24/16 0:00",NA,"3","Post-drought",5,0.3676666668,0.0691616713784529,0.0309300397279445,0.0858755574062247
"1/24/16 0:00",NA,"4","Post-drought",5,0.3988416666,0.112064056586054,0.0501165696721598,0.139145904555572
"1/24/16 0:00",NA,"5","Post-drought",5,0.389225,0.0835818721756631,0.0373789495742962,0.10378060158299
"1/24/16 0:00",NA,"6","Post-drought",5,0.4011833332,0.0695144532709645,0.0310878085865219,0.0863135939813746
"1/24/16 0:00",NA,"7","Post-drought",3,0.506263889,0.00990671156852022,0.00571964259086913,0.0246096358067943
"1/25/15 23:00",67,"1","Pre-drought",5,0.4460749998,0.0266003310826043,0.0118960297049408,0.0330286734455704
"1/25/15 23:00",67,"2","Pre-drought",5,0.45185,0.0404349680290944,0.0180830674362172,0.0502066440702468
"1/25/15 23:00",67,"3","Pre-drought",5,0.4514416666,0.0545453955944929,0.0243934424817807,0.067727053977464
"1/25/15 23:00",67,"4","Pre-drought",5,0.4837583332,0.0363545117766236,0.0162582319242694,0.0451400884453083
"1/25/15 23:00",67,"5","Pre-drought",5,0.4342749998,0.0287706537626305,0.0128666275140704,0.035723484981844
"1/25/15 23:00",67,"6","Pre-drought",5,0.4795416666,0.0292051380632187,0.0130609348003247,0.0362629684956691
"1/25/15 23:00",67,"7","Pre-drought",5,0.5117250002,0.0209962297149195,0.00938979938275219,0.0260702625350316
"1/25/16 0:00",NA,"1","Post-drought",5,0.3778333334,0.135521590529117,0.0606070977683995,0.168272279939317
"1/25/16 0:00",NA,"2","Post-drought",5,0.3785916668,0.0751839029663542,0.0336232635693032,0.0933531455577672
"1/25/16 0:00",NA,"3","Post-drought",5,0.3813083332,0.0612831016344319,0.0274066362253236,0.0760930209977364
"1/25/16 0:00",NA,"4","Post-drought",5,0.4108166666,0.108551349546527,0.0485456393270749,0.134784302688355
"1/25/16 0:00",NA,"5","Post-drought",5,0.39745,0.0784827881848236,0.0350985698889966,0.0974492525677472
"1/25/16 0:00",NA,"6","Post-drought",5,0.4116749998,0.0657427345121582,0.0294010446791814,0.0816303865872149
"1/25/16 0:00",NA,"7","Post-drought",3,0.509214646666667,0.00740168309917183,0.00427336372976316,0.0183868001170778
"1/26/15 23:00",68,"1","Pre-drought",5,0.4366583334,0.0305741273437971,0.0136731654186931,0.0379627931992901
"1/26/15 23:00",68,"2","Pre-drought",5,0.4456333332,0.0434715483443386,0.0194410674370219,0.0539770565253397
"1/26/15 23:00",68,"3","Pre-drought",5,0.4441583334,0.052807691309692,0.0236163175006592,0.0655694091275024
"1/26/15 23:00",68,"4","Pre-drought",5,0.4755500002,0.0396094145905259,0.0177138687146776,0.0491815840869829
"1/26/15 23:00",68,"5","Pre-drought",5,0.4279083334,0.0307904035754919,0.0137698870898905,0.0382313356098528
"1/26/15 23:00",68,"6","Pre-drought",5,0.469175,0.031273454956951,0.0139859142350041,0.0388311231194931
"1/26/15 23:00",68,"7","Pre-drought",5,0.5009000002,0.0149706484755727,0.00669507753172683,0.0185885152418827
"1/26/16 0:00",NA,"1","Post-drought",5,0.3774583334,0.134097536548366,0.0599702414674816,0.166504083379919
"1/26/16 0:00",NA,"2","Post-drought",5,0.3855083334,0.0649678431647363,0.0290545027335791,0.0806682318986016
"1/26/16 0:00",NA,"3","Post-drought",5,0.3819666668,0.0583090010258208,0.026076577998768,0.072400187344988
"1/26/16 0:00",NA,"4","Post-drought",5,0.4186833334,0.0980255715304544,0.0438383682950728,0.121714823072713
"1/26/16 0:00",NA,"5","Post-drought",5,0.3943,0.0744269334125852,0.0332847364934782,0.0924132437151158
"1/26/16 0:00",NA,"6","Post-drought",5,0.4152000002,0.0588884186327555,0.0263357014300613,0.0731196293274442
"1/26/16 0:00",NA,"7","Post-drought",3,0.515236715,0.00336940412029324,0.00194532637585993,0.00837006384134737
"1/27/15 23:00",69,"1","Pre-drought",5,0.4278916666,0.0349641132879088,0.0156364268169536,0.0434136806987142
"1/27/15 23:00",69,"2","Pre-drought",5,0.4401583334,0.0456870431737459,0.0204318668454927,0.0567279566932213
"1/27/15 23:00",69,"3","Pre-drought",5,0.4385499998,0.0510482598859757,0.0228294758476234,0.0633847864713654
"1/27/15 23:00",69,"4","Pre-drought",5,0.4662333334,0.0424620805728149,0.0189896197253775,0.0527236367360917
"1/27/15 23:00",69,"5","Pre-drought",5,0.4232916668,0.0326336992096233,0.0145942339579998,0.0405200894367998
"1/27/15 23:00",69,"6","Pre-drought",5,0.4622916666,0.0329218086157902,0.014723080401429,0.0408778245139812
"1/27/15 23:00",69,"7","Pre-drought",5,0.48855,0.00933758287149006,0.00417589400923789,0.0115941404817733
"1/27/16 0:00",NA,"1","Post-drought",5,0.3800666668,0.136354198846923,0.0609794515278485,0.169306099712141
"1/27/16 0:00",NA,"2","Post-drought",5,0.3887,0.0644553397342989,0.0288253042317471,0.0800318748400715
"1/27/16 0:00",NA,"3","Post-drought",5,0.3878333334,0.057468960556197,0.0257009004799821,0.0713571393368219
"1/27/16 0:00",NA,"4","Post-drought",5,0.419358333,0.0966179007741319,0.0432088387948577,0.119966968973263
"1/27/16 0:00",NA,"5","Post-drought",5,0.39755,0.075052993128698,0.0335647189101187,0.0931905995253388
"1/27/16 0:00",NA,"6","Post-drought",5,0.4164333332,0.0615857196890936,0.0275419711336121,0.0764687709414162
"1/27/16 0:00",NA,"7","Post-drought",3,0.516095959333333,0.00298436110959723,0.00172302168998501,0.00741356397783154
"1/28/15 23:00",70,"1","Pre-drought",5,0.4190333334,0.0396825885114198,0.0177465930869374,0.0492724415101642
