DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-06-20                20:39:57.496              170.86108213              4100.665971               171.86108213              1434847197.496            4                         963                       0.0000000000E+00          1.3998040072E+02          4.4999504089E+01          5.8625000000E+01          4.5112480164E+01          4.5005424500E+01          4.6000000000E+01          0.0000000000E+00          5.9176619629E+04          0.0000000000E+00          3.0596651428E-01          3.1385038074E-01          3.1195056842E-01          3.0808462037E-01          3.2144742748E-01          3.2969336932E-01          3.2766574118E-01          3.2345008605E-01          4.9831937579E+02          5.2322517924E+02          1.8425754566E+00          1.9096804526E+00          2.7702795813E+00          5.1738300450E+00          0.0000000000E+00          6.4471714451E-01          6.7590871868E+01          3.2559938673E+00          1.5593424173E+02          4.0332168919E+02          5.2154472536E+00          
2015-06-20                20:39:58.632              170.86109529              4100.666287               171.86109529              1434847198.633            4                         963                       0.0000000000E+00          1.4000280196E+02          4.4999523597E+01          5.8625000000E+01          4.5112528933E+01          4.5005492776E+01          4.7000000000E+01          0.0000000000E+00          5.9193456171E+04          0.0000000000E+00          3.0864133187E-01          3.1374688551E-01          3.1198617342E-01          3.0809222694E-01          3.2428285938E-01          3.2958714794E-01          3.2770477416E-01          3.2345951745E-01          4.9843774673E+02          5.2338972796E+02          1.8426412675E+00          1.9098553130E+00          2.7745397545E+00          5.0861564461E+00          0.0000000000E+00          6.5786784771E-01          6.7590871868E+01          3.3011807565E+00          1.5593424173E+02          4.0332168919E+02          5.2154472536E+00          
2015-06-20                20:39:59.440              170.86110463              4100.666511               171.86110463              1434847199.440            4                         963                       0.0000000000E+00          1.4000280196E+02          4.4999523597E+01          5.8625000000E+01          4.5112528933E+01          4.5005492776E+01          4.7000000000E+01          0.0000000000E+00          5.9193456171E+04          0.0000000000E+00          3.0865534674E-01          3.1364706189E-01          3.1202186822E-01          3.0809988522E-01          3.2431532150E-01          3.2948510718E-01          3.2774394011E-01          3.2346909140E-01          4.9852175761E+02          5.2350653433E+02          1.8426880122E+00          1.9099794829E+00          2.7775639987E+00          5.0239051147E+00          0.0000000000E+00          6.5786784771E-01          6.7590871868E+01          3.3011807565E+00          1.5593424173E+02          4.0332168919E+02          5.2154472536E+00          
2015-06-20                20:39:59.770              170.86110846              4100.666603               171.86110846              1434847199.771            4                         963                       0.0000000000E+00          1.3999813843E+02          4.4999565125E+01          5.8625000000E+01          4.5112632751E+01          4.5005638123E+01          2.5000000000E+01          0.0000000000E+00          5.9205265625E+04          0.0000000000E+00          3.0777071546E-01          3.1349242120E-01          3.1203151853E-01          3.0810323999E-01          3.2339296434E-01          3.2932478764E-01          3.2775567195E-01          3.2347418301E-01          4.9855621353E+02          5.2355444649E+02          1.8427072015E+00          1.9100304355E+00          2.7788045541E+00          4.9983607504E+00          0.0000000000E+00          6.5786784771E-01          6.7590871868E+01          3.3011807565E+00          1.5593424173E+02          4.0339378179E+02          5.2154472536E+00          
2015-06-20                20:40:00.921              170.86112177              4100.666923               171.86112177              1434847200.921            4                         963                       0.0000000000E+00          1.4001086211E+02          4.4999565125E+01          5.8563861985E+01          4.5112632751E+01          4.5005638123E+01          4.7000000000E+01          0.0000000000E+00          5.9217717974E+04          0.0000000000E+00          3.0469724209E-01          3.1332585246E-01          3.1198251338E-01          3.0809147870E-01          3.2018810069E-01          3.2915375348E-01          3.2770624241E-01          3.2346353037E-01          4.9867593817E+02          5.2372094535E+02          1.8430488199E+00          1.9104924981E+00          2.7831152187E+00          4.9096117231E+00          0.0000000000E+00          6.4906413275E-01          6.7590871868E+01          3.2614683697E+00          1.5593424173E+02          4.0339378179E+02          5.2154472536E+00          
2015-06-20                20:40:01.716              170.86113097              4100.667143               171.86113097              1434847201.716            4                         963                       0.0000000000E+00          1.4001086211E+02          4.4999565125E+01          5.8563861985E+01          4.5112632751E+01          4.5005638123E+01          4.7000000000E+01          0.0000000000E+00          5.9217717974E+04          0.0000000000E+00          3.0471107085E-01          3.1312062621E-01          3.1190874306E-01          3.0807976868E-01          3.2021989358E-01          3.2894185367E-01          3.2763122816E-01          3.2345301899E-01          4.9875870932E+02          5.2383607212E+02          1.8432849429E+00          1.9108119265E+00          2.7860957239E+00          4.8482862521E+00          0.0000000000E+00          6.4906413275E-01          6.7590871868E+01          3.2614683697E+00          1.5593424173E+02          4.0339378179E+02          5.2154472536E+00          
2015-06-20                20:40:02.378              170.86113863              4100.667327               171.86113863              1434847202.378            4                         963                       0.0000000000E+00          1.3999445239E+02          4.4999565125E+01          5.8562500000E+01          4.5112632751E+01          4.5005638123E+01          2.0000000000E+00          0.0000000000E+00          5.9208214362E+04          0.0000000000E+00          3.0420659698E-01          3.1288604649E-01          3.1182823057E-01          3.0807177015E-01          3.1970403819E-01          3.2869875327E-01          3.2754946009E-01          3.2344647097E-01          4.9882763202E+02          5.2393195003E+02          1.8434815730E+00          1.9110779526E+00          2.7885779310E+00          4.7972137194E+00          0.0000000000E+00          6.4906413275E-01          6.7590871868E+01          3.2614683697E+00          1.5704071153E+02          4.0339378179E+02          4.7776643042E+00          
2015-06-20                20:40:03.161              170.86114770              4100.667545               171.86114770              1434847203.161            4                         963                       0.0000000000E+00          1.3997913361E+02          4.4999565125E+01          5.8609375000E+01          4.5112632751E+01          4.5005638123E+01          4.6000000000E+01          0.0000000000E+00          5.9190217773E+04          0.0000000000E+00          3.0358644775E-01          3.1264399937E-01          3.1176961443E-01          3.0806820676E-01          3.1904270596E-01          3.2844796480E-01          3.2749061119E-01          3.2344450305E-01          4.9890918198E+02          5.2400199261E+02          1.8437141791E+00          1.9112777409E+00          2.7869279335E+00          4.8889662382E+00          0.0000000000E+00          6.4906413275E-01          6.7670958095E+01          3.2614683697E+00          1.5704071153E+02          4.0339378179E+02          4.7776643042E+00          
2015-06-20                20:40:04.326              170.86116119              4100.667869               171.86116119              1434847204.327            4                         963                       0.0000000000E+00          1.3998827866E+02          4.4999509705E+01          5.8625000000E+01          4.5112677087E+01          4.5005693542E+01          4.7000000000E+01          0.0000000000E+00          5.9188720036E+04          0.0000000000E+00          3.0266371756E-01          3.1226336787E-01          3.1181335180E-01          3.0807064568E-01          3.1805874691E-01          3.2805147773E-01          3.2753927079E-01          3.2344872927E-01          4.9911821833E+02          5.2419826858E+02          1.8440604863E+00          1.9115751002E+00          2.7844685242E+00          5.0256014262E+00          0.0000000000E+00          6.4431797299E-01          6.7670958095E+01          3.2298249044E+00          1.5704071153E+02          4.0339378179E+02          4.7776643042E+00          
2015-06-20                20:40:05.111              170.86117028              4100.668087               171.86117028              1434847205.112            4                         963                       0.0000000000E+00          1.3998827866E+02          4.4999509705E+01          5.8625000000E+01          4.5112677087E+01          4.5005693542E+01          4.7000000000E+01          0.0000000000E+00          5.9188720036E+04          0.0000000000E+00          3.0265436640E-01          3.1175750206E-01          3.1185703746E-01          3.0807303468E-01          3.1803939685E-01          3.2752234563E-01          3.2758788049E-01          3.2345283746E-01          4.9925895177E+02          5.2433040301E+02          1.8442936236E+00          1.9117752765E+00          2.7828129113E+00          5.1175977121E+00          0.0000000000E+00          6.4431797299E-01          6.7670958095E+01          3.2298249044E+00          1.5704071153E+02          4.0339378179E+02          4.7776643042E+00          
