DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-06-25                16:14:48.533              175.67695062              4216.246815               176.67695062              1435263288.534            4                         963                       0.0000000000E+00          1.3998349586E+02          4.4998954773E+01          5.9187500000E+01          4.5110984802E+01          4.5004631042E+01          4.7000000000E+01          0.0000000000E+00          5.9474148163E+04          0.0000000000E+00          3.1340755186E-01          3.0790338158E-01          3.0623807854E-01          3.0388167569E-01          3.2909728135E-01          3.2333743287E-01          3.2158426210E-01          3.1895216374E-01          4.2958254504E+02          4.5081945732E+02          1.7495035448E+00          1.8125462264E+00          2.7419660952E+00          4.9683452921E+00          0.0000000000E+00          6.6865629238E-01          5.8183685686E+01          3.2965749604E+00          1.5442468700E+02          3.8301220129E+02          4.4662354053E+00          
2015-06-25                16:14:49.184              175.67695815              4216.246996               176.67695815              1435263289.184            4                         963                       0.0000000000E+00          1.4001311049E+02          4.4998954773E+01          5.9187500000E+01          4.5110984802E+01          4.5004631042E+01          2.0000000000E+00          0.0000000000E+00          5.9472087356E+04          0.0000000000E+00          3.1374340357E-01          3.0806920838E-01          3.0646698686E-01          3.0390776492E-01          3.2945124326E-01          3.2351013817E-01          3.2182493150E-01          3.1897993908E-01          4.2966821361E+02          4.5091108773E+02          1.7494564897E+00          1.8125025041E+00          2.7421778049E+00          5.0321487528E+00          0.0000000000E+00          6.6865629238E-01          5.8183685686E+01          3.2965749604E+00          1.5452118040E+02          3.8301220129E+02          5.0144958564E+00          
2015-06-25                16:14:49.954              175.67696707              4216.247210               176.67696707              1435263289.955            4                         963                       0.0000000000E+00          1.4000103569E+02          4.4998925527E+01          5.9187500000E+01          4.5111043294E+01          4.5004718781E+01          4.6000000000E+01          0.0000000000E+00          5.9466878418E+04          0.0000000000E+00          3.1415210894E-01          3.0804537740E-01          3.0668308365E-01          3.0392447714E-01          3.2989174264E-01          3.2348423803E-01          3.2205216268E-01          3.1899834432E-01          4.2976981239E+02          4.5103311895E+02          1.7494006541E+00          1.8124896153E+00          2.7440707296E+00          5.0188462533E+00          0.0000000000E+00          6.6865629238E-01          5.8283639515E+01          3.2965749604E+00          1.5452118040E+02          3.8301220129E+02          5.0144958564E+00          
2015-06-25                16:14:51.088              175.67698019              4216.247524               176.67698019              1435263291.088            4                         963                       0.0000000000E+00          1.4001715409E+02          4.4998924255E+01          5.9187500000E+01          4.5111045837E+01          4.5004722595E+01          4.7000000000E+01          0.0000000000E+00          5.9496582608E+04          0.0000000000E+00          3.1475189593E-01          3.0803744346E-01          3.0701182644E-01          3.0394064882E-01          3.3053828365E-01          3.2347567711E-01          3.2239805198E-01          3.1901627886E-01          4.2982446724E+02          4.5111314744E+02          1.7493186857E+00          1.8124708329E+00          2.7468555054E+00          4.9992953199E+00          0.0000000000E+00          6.6868528149E-01          5.8283639515E+01          3.1771704638E+00          1.5452118040E+02          3.8301220129E+02          5.0144958564E+00          
2015-06-25                16:14:51.869              175.67698924              4216.247742               176.67698924              1435263291.870            4                         963                       0.0000000000E+00          1.4001715409E+02          4.4998924255E+01          5.9187500000E+01          4.5111045837E+01          4.5004722595E+01          4.7000000000E+01          0.0000000000E+00          5.9496582608E+04          0.0000000000E+00          3.1475917928E-01          3.0812521078E-01          3.0711376529E-01          3.0394687070E-01          3.3055741986E-01          3.2356809868E-01          3.2250541208E-01          3.1902438411E-01          4.2986218924E+02          4.5116838884E+02          1.7492621183E+00          1.8124578812E+00          2.7487777854E+00          4.9857960500E+00          0.0000000000E+00          6.6868528149E-01          5.8283639515E+01          3.1771704638E+00          1.5452118040E+02          3.8301220129E+02          5.0144958564E+00          
2015-06-25                16:14:52.207              175.67699314              4216.247835               176.67699314              1435263292.207            4                         963                       0.0000000000E+00          1.4000972643E+02          4.4998924255E+01          5.9187500000E+01          4.5111045837E+01          4.5004722595E+01          2.5000000000E+01          0.0000000000E+00          5.9508351192E+04          0.0000000000E+00          3.1492309271E-01          3.0833464581E-01          3.0721518513E-01          3.0397590832E-01          3.3073453124E-01          3.2378829107E-01          3.2261228376E-01          3.1905536334E-01          4.2987844577E+02          4.5119219695E+02          1.7492377378E+00          1.8124522977E+00          2.7496062400E+00          4.9799806283E+00          0.0000000000E+00          6.6868528149E-01          5.8283639515E+01          3.1771704638E+00          1.5452118040E+02          3.8292385416E+02          5.0144958564E+00          
2015-06-25                16:14:53.351              175.67700639              4216.248153               176.67700639              1435263293.352            4                         963                       0.0000000000E+00          1.3998933799E+02          4.4998924255E+01          5.9187500000E+01          4.5111045837E+01          4.5004722595E+01          4.7000000000E+01          0.0000000000E+00          5.9490413136E+04          0.0000000000E+00          3.1548001838E-01          3.0873059490E-01          3.0741854817E-01          3.0400489524E-01          3.3133634009E-01          3.2420461515E-01          3.2282656291E-01          3.1908692821E-01          4.2993368830E+02          4.5127310472E+02          1.7493333569E+00          1.8126182425E+00          2.7524212673E+00          4.9602221782E+00          0.0000000000E+00          6.7120300139E-01          5.8283639515E+01          3.2278193871E+00          1.5452118040E+02          3.8292385416E+02          5.0144958564E+00          
2015-06-25                16:14:54.131              175.67701541              4216.248370               176.67701541              1435263294.131            4                         963                       0.0000000000E+00          1.3998933799E+02          4.4998924255E+01          5.9187500000E+01          4.5111045837E+01          4.5004722595E+01          4.7000000000E+01          0.0000000000E+00          5.9490413136E+04          0.0000000000E+00          3.1548728128E-01          3.0912663783E-01          3.0754645829E-01          3.0403332251E-01          3.3135544306E-01          3.2462119268E-01          3.2296157275E-01          3.1911862976E-01          4.2997127165E+02          4.5132815587E+02          1.7493984182E+00          1.8127311621E+00          2.7543366889E+00          4.9467748171E+00          0.0000000000E+00          6.7120300139E-01          5.8283639515E+01          3.2278193871E+00          1.5452118040E+02          3.8292385416E+02          5.0144958564E+00          
2015-06-25                16:14:54.770              175.67702281              4216.248547               176.67702281              1435263294.771            4                         963                       0.0000000000E+00          1.4001833176E+02          4.4998884959E+01          5.9197131849E+01          4.5111242320E+01          4.5004879782E+01          2.0000000000E+00          0.0000000000E+00          5.9505995411E+04          0.0000000000E+00          3.1081874295E-01          3.0936278129E-01          3.0757894046E-01          3.0405127336E-01          3.2646087740E-01          3.2486999791E-01          3.2299662542E-01          3.1913805370E-01          4.3000213798E+02          4.5137337656E+02          1.7494519562E+00          1.8128240293E+00          2.7559104688E+00          4.9356676465E+00          0.0000000000E+00          6.7120300139E-01          5.8283639515E+01          3.2278193871E+00          1.5523671531E+02          3.8292385416E+02          4.9180425518E+00          
2015-06-25                16:14:55.543              175.67703176              4216.248762               176.67703176              1435263295.544            4                         963                       0.0000000000E+00          1.4000322342E+02          4.4998863220E+01          5.9250000000E+01          4.5111351013E+01          4.5004966736E+01          4.6000000000E+01          0.0000000000E+00          5.9508511230E+04          0.0000000000E+00          3.0517484007E-01          3.0932254535E-01          3.0748636469E-01          3.0405453107E-01          3.2053300790E-01          3.2482830330E-01          3.2290056498E-01          3.1914272245E-01          4.3003941679E+02          4.5141346729E+02          1.7495166179E+00          1.8128938251E+00          2.7560279701E+00          4.9124314299E+00          0.0000000000E+00          6.7120300139E-01          5.8320252079E+01          3.2278193871E+00          1.5523671531E+02          3.8292385416E+02          4.9180425518E+00          
