DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-08-28                04:51:18.875              239.20230179              5740.855243               240.20230179              1440751878.875            4                         963                       1.3998896154E+02          4.5002189636E+01          5.2750000000E+01          4.6000000000E+01          0.0000000000E+00          4.1878938247E+02          1.8380924425E+00          1.8380924425E+00          1.8380924425E+00          3.1276037465E-01          6.9151539360E+01          5.2631163276E+00          5.2631163276E+00          5.2631163276E+00          5.2631163276E+00          5.2631163276E+00          5.2631163276E+00          0.0000000000E+00          
2015-08-28                04:51:19.960              239.20231435              5740.855544               240.20231435              1440751879.960            4                         963                       1.4000282310E+02          4.5002349983E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1897238653E+02          1.8383170898E+00          1.8383170898E+00          1.8383170898E+00          3.1324816074E-01          6.9281777372E+01          5.2599978493E+00          5.2599978493E+00          5.2599978493E+00          5.2599978493E+00          5.2599978493E+00          5.2599978493E+00          0.0000000000E+00          
2015-08-28                04:51:20.726              239.20232323              5740.855757               240.20232323              1440751880.727            4                         963                       1.4000282310E+02          4.5002349983E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1910174230E+02          1.8384758966E+00          1.8384758966E+00          1.8384758966E+00          3.1322254584E-01          6.9373839973E+01          5.2577935870E+00          5.2577935870E+00          5.2577935870E+00          5.2577935870E+00          5.2577935870E+00          5.2577935870E+00          0.0000000000E+00          
2015-08-28                04:51:21.055              239.20232703              5740.855849               240.20232703              1440751881.055            4                         963                       1.4000275172E+02          4.5002403259E+01          5.2750000000E+01          2.5000000000E+01          0.0000000000E+00          4.1915704633E+02          1.8385438910E+00          1.8385438910E+00          1.8385438910E+00          3.0853437775E-01          6.9413155717E+01          5.2568510152E+00          5.2568510152E+00          5.2568510152E+00          5.2568510152E+00          5.2568510152E+00          5.2568510152E+00          0.0000000000E+00          
2015-08-28                04:51:22.203              239.20234032              5740.856168               240.20234032              1440751882.204            4                         963                       1.3998955054E+02          4.5002403259E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1935076200E+02          1.8387114800E+00          1.8387114800E+00          1.8387114800E+00          2.9211280672E-01          6.9550880620E+01          5.2535494136E+00          5.2535494136E+00          5.2535494136E+00          5.2535494136E+00          5.2535494136E+00          5.2535494136E+00          0.0000000000E+00          
2015-08-28                04:51:23.003              239.20234958              5740.856390               240.20234958              1440751883.004            4                         963                       1.3998955054E+02          4.5002403259E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1948565222E+02          1.8388279581E+00          1.8388279581E+00          1.8388279581E+00          2.9208702006E-01          6.9646904148E+01          5.2512508953E+00          5.2512508953E+00          5.2512508953E+00          5.2512508953E+00          5.2512508953E+00          5.2512508953E+00          0.0000000000E+00          
2015-08-28                04:51:23.658              239.20235716              5740.856572               240.20235716              1440751883.659            4                         963                       1.3998661376E+02          4.5002403259E+01          5.2750000000E+01          2.0000000000E+00          0.0000000000E+00          4.1959608994E+02          1.8389232930E+00          1.8389232930E+00          1.8389232930E+00          2.9373101506E-01          6.9725542610E+01          5.2493691363E+00          5.2493691363E+00          5.2493691363E+00          5.2493691363E+00          5.2493691363E+00          5.2493691363E+00          0.0000000000E+00          
2015-08-28                04:51:24.431              239.20236611              5740.856787               240.20236611              1440751884.432            4                         963                       1.4000711060E+02          4.5002403259E+01          5.2750000000E+01          4.6000000000E+01          0.0000000000E+00          4.1976287360E+02          1.8391498235E+00          1.8391498235E+00          1.8391498235E+00          2.9571609464E-01          6.9722594659E+01          5.2517434015E+00          5.2517434015E+00          5.2517434015E+00          5.2517434015E+00          5.2517434015E+00          5.2517434015E+00          0.0000000000E+00          
2015-08-28                04:51:25.536              239.20237890              5740.857094               240.20237890              1440751885.537            4                         963                       1.4001281720E+02          4.5002240548E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1986396798E+02          1.8394739011E+00          1.8394739011E+00          1.8394739011E+00          2.9855290063E-01          6.9718377088E+01          5.2551418620E+00          5.2551418620E+00          5.2551418620E+00          5.2551418620E+00          5.2551418620E+00          5.2551418620E+00          0.0000000000E+00          
2015-08-28                04:51:26.305              239.20238779              5740.857307               240.20238779              1440751886.305            4                         963                       1.4001281720E+02          4.5002240548E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.1993423611E+02          1.8396992011E+00          1.8396992011E+00          1.8396992011E+00          2.9857209902E-01          6.9715423269E+01          5.2575041348E+00          5.2575041348E+00          5.2575041348E+00          5.2575041348E+00          5.2575041348E+00          5.2575041348E+00          0.0000000000E+00          
2015-08-28                04:51:26.632              239.20239159              5740.857398               240.20239159              1440751886.633            4                         963                       1.4000846044E+02          4.5002220154E+01          5.2750000000E+01          2.5000000000E+01          0.0000000000E+00          4.1996425048E+02          1.8397954169E+00          1.8397954169E+00          1.8397954169E+00          2.9925769319E-01          6.9714169552E+01          5.2585130882E+00          5.2585130882E+00          5.2585130882E+00          5.2585130882E+00          5.2585130882E+00          5.2585130882E+00          0.0000000000E+00          
2015-08-28                04:51:27.767              239.20240472              5740.857713               240.20240472              1440751887.768            4                         963                       1.4000082287E+02          4.5002220154E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2006807956E+02          1.8392919296E+00          1.8392919296E+00          1.8392919296E+00          3.0163026165E-01          6.9709830451E+01          5.2620047419E+00          5.2620047419E+00          5.2620047419E+00          5.2620047419E+00          5.2620047419E+00          5.2620047419E+00          0.0000000000E+00          
2015-08-28                04:51:28.526              239.20241350              5740.857924               240.20241350              1440751888.526            4                         963                       1.4000082287E+02          4.5002220154E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2013742705E+02          1.8389556879E+00          1.8389556879E+00          1.8389556879E+00          3.0164932340E-01          6.9706914573E+01          5.2643368779E+00          5.2643368779E+00          5.2643368779E+00          5.2643368779E+00          5.2643368779E+00          5.2643368779E+00          0.0000000000E+00          
2015-08-28                04:51:29.183              239.20242110              5740.858106               240.20242110              1440751889.183            4                         963                       1.4000373349E+02          4.5002220154E+01          5.2750000000E+01          2.0000000000E+00          0.0000000000E+00          4.2019753477E+02          1.8386642810E+00          1.8386642810E+00          1.8386642810E+00          2.9913924313E-01          6.9704358099E+01          5.2663584398E+00          5.2663584398E+00          5.2663584398E+00          5.2663584398E+00          5.2663584398E+00          5.2663584398E+00          0.0000000000E+00          
2015-08-28                04:51:29.953              239.20243001              5740.858320               240.20243001              1440751889.953            4                         963                       1.3999880981E+02          4.5002353668E+01          5.2750000000E+01          4.6000000000E+01          0.0000000000E+00          4.2026689536E+02          1.8383192819E+00          1.8383192819E+00          1.8383192819E+00          2.9618507755E-01          6.9813205232E+01          5.2685874686E+00          5.2685874686E+00          5.2685874686E+00          5.2685874686E+00          5.2685874686E+00          5.2685874686E+00          0.0000000000E+00          
2015-08-28                04:51:31.066              239.20244291              5740.858630               240.20244291              1440751891.067            4                         963                       1.4000073490E+02          4.5002372742E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2082916538E+02          1.8378193893E+00          1.8378193893E+00          1.8378193893E+00          2.9191459905E-01          6.9970691906E+01          5.2717989488E+00          5.2717989488E+00          5.2717989488E+00          5.2717989488E+00          5.2717989488E+00          5.2717989488E+00          0.0000000000E+00          
2015-08-28                04:51:31.861              239.20245211              5740.858851               240.20245211              1440751891.862            4                         963                       1.4000073490E+02          4.5002372742E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2123047721E+02          1.8374625683E+00          1.8374625683E+00          1.8374625683E+00          2.9192442258E-01          7.0083116649E+01          5.2740910485E+00          5.2740910485E+00          5.2740910485E+00          5.2740910485E+00          5.2740910485E+00          5.2740910485E+00          0.0000000000E+00          
2015-08-28                04:51:32.186              239.20245586              5740.858941               240.20245586              1440751892.186            4                         963                       1.4001197510E+02          4.5002372742E+01          5.2750000000E+01          2.5000000000E+01          0.0000000000E+00          4.2139404453E+02          1.8373171162E+00          1.8373171162E+00          1.8373171162E+00          2.9337146499E-01          7.0128951665E+01          5.2750252455E+00          5.2750252455E+00          5.2750252455E+00          5.2750252455E+00          5.2750252455E+00          5.2750252455E+00          0.0000000000E+00          
2015-08-28                04:51:33.315              239.20246894              5740.859254               240.20246894              1440751893.316            4                         963                       1.3998727883E+02          4.5002372742E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2196458999E+02          1.8374284838E+00          1.8374284838E+00          1.8374284838E+00          2.9841866535E-01          7.0288808933E+01          5.2782836675E+00          5.2782836675E+00          5.2782836675E+00          5.2782836675E+00          5.2782836675E+00          5.2782836675E+00          0.0000000000E+00          
2015-08-28                04:51:34.075              239.20247772              5740.859465               240.20247772              1440751894.075            4                         963                       1.3998727883E+02          4.5002372742E+01          5.2750000000E+01          4.7000000000E+01          0.0000000000E+00          4.2234784834E+02          1.8375033589E+00          1.8375033589E+00          1.8375033589E+00          2.9842831338E-01          7.0396143130E+01          5.2804725221E+00          5.2804725221E+00          5.2804725221E+00          5.2804725221E+00          5.2804725221E+00          5.2804725221E+00          0.0000000000E+00          
2015-08-28                04:51:34.687              239.20248481              5740.859636               240.20248481              1440751894.688            4                         963                       1.4000914461E+02          4.5002245446E+01          5.2750000000E+01          2.0000000000E+00          0.0000000000E+00          4.2265741034E+02          1.8375638199E+00          1.8375638199E+00          1.8375638199E+00          2.9942945079E-01          7.0482842144E+01          5.2822404680E+00          5.2822404680E+00          5.2822404680E+00          5.2822404680E+00          5.2822404680E+00          5.2822404680E+00          0.0000000000E+00          
