DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-06-02                19:14:39.086              152.80184128              3667.244191               153.80184128              1433286879.087            4                         963                       1.3999233044E+02          4.5003602681E+01          6.1093674334E+01          4.7000000000E+01          0.0000000000E+00          4.4465587347E+02          1.8717268996E+00          1.8717268996E+00          1.8717268996E+00          2.9991578023E-01          2.5042924600E+01          2.6150874283E+00          2.6150874283E+00          2.6150874283E+00          2.6150874283E+00          2.6150874283E+00          2.6150874283E+00          0.0000000000E+00          
2015-06-02                19:14:39.871              152.80185037              3667.244409               153.80185037              1433286879.872            4                         963                       1.3999233044E+02          4.5003602681E+01          6.1093674334E+01          4.7000000000E+01          0.0000000000E+00          4.4481012612E+02          1.8715786876E+00          1.8715786876E+00          1.8715786876E+00          2.9991872934E-01          2.5062958863E+01          2.6154143827E+00          2.6154143827E+00          2.6154143827E+00          2.6154143827E+00          2.6154143827E+00          2.6154143827E+00          0.0000000000E+00          
2015-06-02                19:14:40.512              152.80185778              3667.244587               153.80185778              1433286880.512            4                         963                       1.4000299867E+02          4.5003501892E+01          6.1062500000E+01          2.0000000000E+00          0.0000000000E+00          4.4493588969E+02          1.8714578353E+00          1.8714578353E+00          1.8714578353E+00          3.0081080526E-01          2.5079303297E+01          2.6156809478E+00          2.6156809478E+00          2.6156809478E+00          2.6156809478E+00          2.6156809478E+00          2.6156809478E+00          0.0000000000E+00          
2015-06-02                19:14:41.269              152.80186655              3667.244797               153.80186655              1433286881.270            4                         963                       1.4001320680E+02          4.5003501892E+01          6.1062500000E+01          4.6000000000E+01          0.0000000000E+00          4.4509033370E+02          1.8713315065E+00          1.8713315065E+00          1.8713315065E+00          3.0187678872E-01          2.5037442770E+01          2.6166836127E+00          2.6166836127E+00          2.6166836127E+00          2.6166836127E+00          2.6166836127E+00          2.6166836127E+00          0.0000000000E+00          
2015-06-02                19:14:42.398              152.80187961              3667.245111               153.80187961              1433286882.398            4                         963                       1.3999820718E+02          4.5003501892E+01          6.1062500000E+01          4.7000000000E+01          0.0000000000E+00          4.4540704302E+02          1.8711433749E+00          1.8711433749E+00          1.8711433749E+00          3.0346391724E-01          2.4975151320E+01          2.6181733831E+00          2.6181733831E+00          2.6181733831E+00          2.6181733831E+00          2.6181733831E+00          2.6181733831E+00          0.0000000000E+00          
2015-06-02                19:14:43.181              152.80188868              3667.245328               153.80188868              1433286883.182            4                         963                       1.3999820718E+02          4.5003501892E+01          6.1062500000E+01          4.7000000000E+01          0.0000000000E+00          4.4562717524E+02          1.8710126337E+00          1.8710126337E+00          1.8710126337E+00          3.0347716269E-01          2.4931843363E+01          2.6192088910E+00          2.6192088910E+00          2.6192088910E+00          2.6192088910E+00          2.6192088910E+00          2.6192088910E+00          0.0000000000E+00          
2015-06-02                19:14:43.509              152.80189247              3667.245419               153.80189247              1433286883.509            4                         963                       1.4001475830E+02          4.5003501892E+01          6.1062500000E+01          2.5000000000E+01          0.0000000000E+00          4.4571898647E+02          1.8709581540E+00          1.8709581540E+00          1.8709581540E+00          3.0061462104E-01          2.4913745261E+01          2.6196408093E+00          2.6196408093E+00          2.6196408093E+00          2.6196408093E+00          2.6196408093E+00          2.6196408093E+00          0.0000000000E+00          
2015-06-02                19:14:44.653              152.80190571              3667.245737               153.80190571              1433286884.653            4                         963                       1.4001198118E+02          4.5003501892E+01          6.1074757869E+01          4.7000000000E+01          0.0000000000E+00          4.4604020182E+02          1.8708577553E+00          1.8708577553E+00          1.8708577553E+00          2.9059975646E-01          2.4850429662E+01          2.6211519350E+00          2.6211519350E+00          2.6211519350E+00          2.6211519350E+00          2.6211519350E+00          2.6211519350E+00          0.0000000000E+00          
2015-06-02                19:14:45.444              152.80191487              3667.245957               153.80191487              1433286885.445            4                         963                       1.4001198118E+02          4.5003501892E+01          6.1074757869E+01          4.7000000000E+01          0.0000000000E+00          4.4626260860E+02          1.8707881217E+00          1.8707881217E+00          1.8707881217E+00          2.9061290148E-01          2.4806679849E+01          2.6221981623E+00          2.6221981623E+00          2.6221981623E+00          2.6221981623E+00          2.6221981623E+00          2.6221981623E+00          0.0000000000E+00          
2015-06-02                19:14:46.062              152.80192203              3667.246129               153.80192203              1433286886.063            4                         963                       1.4000086479E+02          4.5003501892E+01          6.1099957192E+01          2.0000000000E+00          0.0000000000E+00          4.4643616605E+02          1.8707337340E+00          1.8707337340E+00          1.8707337340E+00          2.9348212861E-01          2.4772576332E+01          2.6230145731E+00          2.6230145731E+00          2.6230145731E+00          2.6230145731E+00          2.6230145731E+00          2.6230145731E+00          0.0000000000E+00          
2015-06-02                19:14:46.841              152.80193103              3667.246345               153.80193103              1433286886.841            4                         963                       1.3998622926E+02          4.5003501892E+01          6.1108072917E+01          4.6000000000E+01          0.0000000000E+00          4.4665145787E+02          1.8706554479E+00          1.8706554479E+00          1.8706554479E+00          2.9708285278E-01          2.4868923820E+01          2.6236400098E+00          2.6236400098E+00          2.6236400098E+00          2.6236400098E+00          2.6236400098E+00          2.6236400098E+00          0.0000000000E+00          
2015-06-02                19:14:47.961              152.80194400              3667.246656               153.80194400              1433286887.962            4                         963                       1.3996131579E+02          4.5003501892E+01          6.1125000000E+01          4.7000000000E+01          0.0000000000E+00          4.4703460970E+02          1.8705425332E+00          1.8705425332E+00          1.8705425332E+00          3.0227180131E-01          2.5007750359E+01          2.6245391924E+00          2.6245391924E+00          2.6245391924E+00          2.6245391924E+00          2.6245391924E+00          2.6245391924E+00          0.0000000000E+00          
2015-06-02                19:14:48.743              152.80195306              3667.246873               153.80195306              1433286888.744            4                         963                       1.3996131579E+02          4.5003501892E+01          6.1125000000E+01          4.7000000000E+01          0.0000000000E+00          4.4730189228E+02          1.8704638296E+00          1.8704638296E+00          1.8704638296E+00          3.0227386522E-01          2.5104550789E+01          2.6251664791E+00          2.6251664791E+00          2.6251664791E+00          2.6251664791E+00          2.6251664791E+00          2.6251664791E+00          0.0000000000E+00          
2015-06-02                19:14:49.073              152.80195687              3667.246965               153.80195687              1433286889.074            4                         963                       1.3998098755E+02          4.5003501892E+01          6.1062500000E+01          2.5000000000E+01          0.0000000000E+00          4.4741468489E+02          1.8704306256E+00          1.8704306256E+00          1.8704306256E+00          3.0179072958E-01          2.5145394218E+01          2.6254311968E+00          2.6254311968E+00          2.6254311968E+00          2.6254311968E+00          2.6254311968E+00          2.6254311968E+00          0.0000000000E+00          
2015-06-02                19:14:50.219              152.80197013              3667.247283               153.80197013              1433286890.219            4                         963                       1.3999746312E+02          4.5003474774E+01          6.1118038741E+01          4.7000000000E+01          0.0000000000E+00          4.4780605857E+02          1.8704917371E+00          1.8704917371E+00          1.8704917371E+00          3.0011436550E-01          2.5287108712E+01          2.6263497138E+00          2.6263497138E+00          2.6263497138E+00          2.6263497138E+00          2.6263497138E+00          2.6263497138E+00          0.0000000000E+00          
2015-06-02                19:14:51.013              152.80197932              3667.247504               153.80197932              1433286891.013            4                         963                       1.3999746312E+02          4.5003474774E+01          6.1118038741E+01          4.7000000000E+01          0.0000000000E+00          4.4807746708E+02          1.8705340952E+00          1.8705340952E+00          1.8705340952E+00          3.0011643738E-01          2.5385394687E+01          2.6269866832E+00          2.6269866832E+00          2.6269866832E+00          2.6269866832E+00          2.6269866832E+00          2.6269866832E+00          0.0000000000E+00          
2015-06-02                19:14:51.641              152.80198659              3667.247678               153.80198659              1433286891.641            4                         963                       1.4001618174E+02          4.5003471375E+01          6.1125000000E+01          2.0000000000E+00          0.0000000000E+00          4.4829213527E+02          1.8705676140E+00          1.8705676140E+00          1.8705676140E+00          2.9925514234E-01          2.5463121769E+01          2.6274904970E+00          2.6274904970E+00          2.6274904970E+00          2.6274904970E+00          2.6274904970E+00          2.6274904970E+00          0.0000000000E+00          
2015-06-02                19:14:52.391              152.80199527              3667.247886               153.80199527              1433286892.391            4                         963                       1.4005909522E+02          4.5003471375E+01          6.1125000000E+01          4.6000000000E+01          0.0000000000E+00          4.4853892923E+02          1.8705786394E+00          1.8705786394E+00          1.8705786394E+00          2.9822298629E-01          2.5442868511E+01          2.6269084743E+00          2.6269084743E+00          2.6269084743E+00          2.6269084743E+00          2.6269084743E+00          2.6269084743E+00          0.0000000000E+00          
