DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-06-23                09:05:34.233              173.37886844              4161.092843               174.37886844              1435064734.233            4                         963                       0.0000000000E+00          1.3998615861E+02          4.5001912470E+01          5.6750000000E+01          4.5113162002E+01          4.5004311235E+01          2.0000000000E+00          0.0000000000E+00          5.9637910464E+04          0.0000000000E+00          3.0029304476E-01          3.0155367173E-01          2.9863808342E-01          2.9620156582E-01          3.1611216913E-01          3.1753632354E-01          3.1444678675E-01          3.1157391837E-01          4.1185666983E+02          4.3329412112E+02          1.7890488232E+00          1.8568705742E+00          2.8798259749E+00          2.9960818610E+01          0.0000000000E+00          6.5206326701E-01          5.5704645602E+01          3.3716475899E+00          1.6166768874E+02          3.9163707785E+02          2.9943792253E+01          
2015-06-23                09:05:34.997              173.37887729              4161.093055               174.37887729              1435064734.998            4                         963                       0.0000000000E+00          1.3997436523E+02          4.5001884460E+01          5.6746093750E+01          4.5112937927E+01          4.5003807068E+01          4.6000000000E+01          0.0000000000E+00          5.9614063477E+04          0.0000000000E+00          2.9691596250E-01          3.0143475611E-01          2.9861571822E-01          2.9620907696E-01          3.1255969292E-01          3.1740871762E-01          3.1442227904E-01          3.1158195713E-01          4.1202802001E+02          4.3347842618E+02          1.7890420113E+00          1.8568760191E+00          2.8803395068E+00          3.0029017178E+01          0.0000000000E+00          6.5206326701E-01          5.5873679646E+01          3.3716475899E+00          1.6166768874E+02          3.9163707785E+02          2.9943792253E+01          
2015-06-23                09:05:36.117              173.37889024              4161.093366               174.37889024              1435064736.117            4                         963                       0.0000000000E+00          1.3998743895E+02          4.5001884460E+01          5.6687500000E+01          4.5112937927E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9592170466E+04          0.0000000000E+00          2.9197568846E-01          3.0110449699E-01          2.9851823161E-01          2.9619725168E-01          3.0736272741E-01          3.1705590630E-01          3.1432009809E-01          3.1156969918E-01          4.1222507976E+02          4.3369166111E+02          1.7890320941E+00          1.8568840715E+00          2.8810922740E+00          3.0128772803E+01          0.0000000000E+00          6.3050052511E-01          5.5873679646E+01          3.3963139915E+00          1.6166768874E+02          3.9163707785E+02          2.9943792253E+01          
2015-06-23                09:05:36.891              173.37889920              4161.093581               174.37889920              1435064736.891            4                         963                       0.0000000000E+00          1.3998743895E+02          4.5001884460E+01          5.6687500000E+01          4.5112937927E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9592170466E+04          0.0000000000E+00          2.9197433067E-01          3.0081942394E-01          2.9844713365E-01          2.9618544379E-01          3.0736419522E-01          3.1675207995E-01          3.1424491511E-01          3.1155750041E-01          4.1236139177E+02          4.3383916525E+02          1.7890251717E+00          1.8568895766E+00          2.8816129695E+00          3.0197815986E+01          0.0000000000E+00          6.3050052511E-01          5.5873679646E+01          3.3963139915E+00          1.6166768874E+02          3.9163707785E+02          2.9943792253E+01          
2015-06-23                09:05:37.213              173.37890293              4161.093670               174.37890293              1435064737.213            4                         963                       0.0000000000E+00          1.4001277883E+02          4.5001884460E+01          5.6687500000E+01          4.5112937927E+01          4.5003807068E+01          2.5000000000E+01          0.0000000000E+00          5.9623094202E+04          0.0000000000E+00          2.9455097239E-01          3.0060729976E-01          2.9839653415E-01          2.9618706810E-01          3.1007817985E-01          3.1652498672E-01          3.1419080167E-01          3.1155945880E-01          4.1241810638E+02          4.3390053717E+02          1.7890222445E+00          1.8568918177E+00          2.8818295925E+00          3.0226572057E+01          0.0000000000E+00          6.3050052511E-01          5.5873679646E+01          3.3963139915E+00          1.6166768874E+02          3.9162637849E+02          2.9943792253E+01          
2015-06-23                09:05:38.345              173.37891603              4161.093985               174.37891603              1435064738.345            4                         963                       0.0000000000E+00          1.3999927704E+02          4.5001884460E+01          5.6687500000E+01          4.5112937927E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9623149525E+04          0.0000000000E+00          3.0360923225E-01          3.0064102974E-01          2.9863801503E-01          2.9623555029E-01          3.1961944217E-01          3.1655670566E-01          3.1444472504E-01          3.1161080247E-01          4.1261749381E+02          4.3411630176E+02          1.7891243598E+00          1.8570163685E+00          2.8825911548E+00          3.0327664940E+01          0.0000000000E+00          6.5316820377E-01          5.5873679646E+01          3.3731436313E+00          1.6166768874E+02          3.9162637849E+02          2.9943792253E+01          
2015-06-23                09:05:39.108              173.37892486              4161.094197               174.37892486              1435064739.108            4                         963                       0.0000000000E+00          1.3999927704E+02          4.5001884460E+01          5.6687500000E+01          4.5112937927E+01          4.5003807068E+01          4.7000000000E+01          0.0000000000E+00          5.9623149525E+04          0.0000000000E+00          3.0360789458E-01          3.0067471277E-01          2.9876927171E-01          2.9628405002E-01          3.1962100436E-01          3.1658834817E-01          3.1458220353E-01          3.1166220459E-01          4.1275187236E+02          4.3426172173E+02          1.7891933006E+00          1.8571004376E+00          2.8831044870E+00          3.0395726965E+01          0.0000000000E+00          6.5316820377E-01          5.5873679646E+01          3.3731436313E+00          1.6166768874E+02          3.9162637849E+02          2.9943792253E+01          
2015-06-23                09:05:39.740              173.37893218              4161.094372               174.37893218              1435064739.740            4                         963                       0.0000000000E+00          1.3998809093E+02          4.5001985315E+01          5.6646190068E+01          4.5112736219E+01          4.5003565017E+01          2.0000000000E+00          0.0000000000E+00          5.9609595101E+04          0.0000000000E+00          3.0500262494E-01          3.0075975187E-01          2.9889030598E-01          2.9633661658E-01          3.2109193158E-01          3.1667408964E-01          3.1470912362E-01          3.1171792071E-01          4.1286318261E+02          4.3438217999E+02          1.7892503793E+00          1.8571700473E+00          2.8835296939E+00          3.0452121072E+01          0.0000000000E+00          6.5316820377E-01          5.5873679646E+01          3.3731436313E+00          1.6186139901E+02          3.9162637849E+02          3.0435006799E+01          
2015-06-23                09:05:40.496              173.37894094              4161.094582               174.37894094              1435064740.497            4                         963                       0.0000000000E+00          1.3998208014E+02          4.5002037048E+01          5.6625000000E+01          4.5112632751E+01          4.5003440857E+01          4.6000000000E+01          0.0000000000E+00          5.9606403768E+04          0.0000000000E+00          3.0667233200E-01          3.0091135649E-01          2.9899137126E-01          2.9639402608E-01          3.2286084539E-01          3.1683272440E-01          3.1481499014E-01          3.1177875876E-01          4.1299652425E+02          4.3453718035E+02          1.7893187664E+00          1.8572866229E+00          2.8853999991E+00          3.0601309252E+01          0.0000000000E+00          6.5316820377E-01          5.6005165960E+01          3.3731436313E+00          1.6186139901E+02          3.9162637849E+02          3.0435006799E+01          
2015-06-23                09:05:41.611              173.37895383              4161.094892               174.37895383              1435064741.611            4                         963                       0.0000000000E+00          1.4001073336E+02          4.5002037048E+01          5.6625000000E+01          4.5112632751E+01          4.5003440857E+01          4.7000000000E+01          0.0000000000E+00          5.9626521555E+04          0.0000000000E+00          3.0912869265E-01          3.0118427621E-01          2.9912350832E-01          2.9645856251E-01          3.2546339264E-01          3.1711411836E-01          3.1495484347E-01          3.1184713488E-01          4.1310408655E+02          4.3467202367E+02          1.7894194826E+00          1.8574583374E+00          2.8881552541E+00          3.0820851864E+01          0.0000000000E+00          6.6424293275E-01          5.6005165960E+01          3.3761441033E+00          1.6186139901E+02          3.9162637849E+02          3.0435006799E+01          
