DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   species                   solenoid_valves           CO2_dry                   CH4_dry                   CH4_dry                   CH4_dry                   N2O_dry                   NH3                       H2O                       H2O                       H2O                       H2O                       H2O                       H2O                       ChemDetect                
2015-06-17                03:38:28.371              167.15171726              4011.641214               168.15171726              1434526708.371            4                         963                       1.4004306459E+02          4.5000907898E+01          6.0462756849E+01          2.0000000000E+00          0.0000000000E+00          4.5948502861E+02          1.8627966970E+00          1.8627966970E+00          1.8627966970E+00          3.1153416889E-01          6.9796062538E+00          2.5878525672E+00          2.5878525672E+00          2.5878525672E+00          2.5878525672E+00          2.5878525672E+00          2.5878525672E+00          0.0000000000E+00          
2015-06-17                03:38:29.150              167.15172627              4011.641431               168.15172627              1434526709.150            4                         963                       1.4000055822E+02          4.5000907898E+01          6.0456380208E+01          4.6000000000E+01          0.0000000000E+00          4.5947542070E+02          1.8624423922E+00          1.8624423922E+00          1.8624423922E+00          3.1003873947E-01          6.8987995174E+00          2.5862246417E+00          2.5862246417E+00          2.5862246417E+00          2.5862246417E+00          2.5862246417E+00          2.5862246417E+00          0.0000000000E+00          
2015-06-17                03:38:30.305              167.15173964              4011.641751               168.15173964              1434526710.305            4                         963                       1.3998596494E+02          4.5000880114E+01          6.0437500000E+01          4.7000000000E+01          0.0000000000E+00          4.5963462778E+02          1.8619168408E+00          1.8619168408E+00          1.8619168408E+00          3.0782313571E-01          6.7789944155E+00          2.5838063920E+00          2.5838063920E+00          2.5838063920E+00          2.5838063920E+00          2.5838063920E+00          2.5838063920E+00          0.0000000000E+00          
2015-06-17                03:38:31.076              167.15174858              4011.641966               168.15174858              1434526711.077            4                         963                       1.3998596494E+02          4.5000880114E+01          6.0437500000E+01          4.7000000000E+01          0.0000000000E+00          4.5974103854E+02          1.8615655587E+00          1.8615655587E+00          1.8615655587E+00          3.0781431266E-01          6.6989347178E+00          2.5821901982E+00          2.5821901982E+00          2.5821901982E+00          2.5821901982E+00          2.5821901982E+00          2.5821901982E+00          0.0000000000E+00          
2015-06-17                03:38:31.404              167.15175237              4011.642057               168.15175237              1434526711.405            4                         963                       1.3994984436E+02          4.5000877380E+01          6.0475000000E+01          2.5000000000E+01          0.0000000000E+00          4.5978625399E+02          1.8614162662E+00          1.8614162662E+00          1.8614162662E+00          3.1048470532E-01          6.6649520998E+00          2.5815035632E+00          2.5815035632E+00          2.5815035632E+00          2.5815035632E+00          2.5815035632E+00          2.5815035632E+00          0.0000000000E+00          
2015-06-17                03:38:32.548              167.15176560              4011.642374               168.15176560              1434526712.548            4                         963                       1.3998687024E+02          4.5000877380E+01          6.0475786925E+01          4.7000000000E+01          0.0000000000E+00          4.5994382174E+02          1.8610965486E+00          1.8610965486E+00          1.8610965486E+00          3.1978985963E-01          6.5465311578E+00          2.5791109894E+00          2.5791109894E+00          2.5791109894E+00          2.5791109894E+00          2.5791109894E+00          2.5791109894E+00          0.0000000000E+00          
2015-06-17                03:38:33.321              167.15177455              4011.642589               168.15177455              1434526713.321            4                         963                       1.3998687024E+02          4.5000877380E+01          6.0475786925E+01          4.7000000000E+01          0.0000000000E+00          4.6005036230E+02          1.8608804562E+00          1.8608804562E+00          1.8608804562E+00          3.1978067373E-01          6.4663678867E+00          2.5774930763E+00          2.5774930763E+00          2.5774930763E+00          2.5774930763E+00          2.5774930763E+00          2.5774930763E+00          0.0000000000E+00          
2015-06-17                03:38:33.977              167.15178215              4011.642772               168.15178215              1434526713.978            4                         963                       1.4001842217E+02          4.5000877380E+01          6.0500000000E+01          2.0000000000E+00          0.0000000000E+00          4.6014090334E+02          1.8606968600E+00          1.8606968600E+00          1.8606968600E+00          3.1653489296E-01          6.3981950767E+00          2.5761180572E+00          2.5761180572E+00          2.5761180572E+00          2.5761180572E+00          2.5761180572E+00          2.5761180572E+00          0.0000000000E+00          
2015-06-17                03:38:34.765              167.15179126              4011.642990               168.15179126              1434526714.765            4                         963                       1.4002723932E+02          4.5000905037E+01          6.0500000000E+01          4.6000000000E+01          0.0000000000E+00          4.6028162676E+02          1.8605717538E+00          1.8605717538E+00          1.8605717538E+00          3.1267404863E-01          6.4596012178E+00          2.5783655414E+00          2.5783655414E+00          2.5783655414E+00          2.5783655414E+00          2.5783655414E+00          2.5783655414E+00          0.0000000000E+00          
2015-06-17                03:38:35.907              167.15180448              4011.643308               168.15180448              1434526715.907            4                         963                       1.4002368212E+02          4.5000907898E+01          6.0443099274E+01          4.7000000000E+01          0.0000000000E+00          4.5996271372E+02          1.8603910190E+00          1.8603910190E+00          1.8603910190E+00          3.0706666363E-01          6.5486924811E+00          2.5816417795E+00          2.5816417795E+00          2.5816417795E+00          2.5816417795E+00          2.5816417795E+00          2.5816417795E+00          0.0000000000E+00          
2015-06-17                03:38:36.684              167.15181347              4011.643523               168.15181347              1434526716.684            4                         963                       1.4002368212E+02          4.5000907898E+01          6.0443099274E+01          4.7000000000E+01          0.0000000000E+00          4.5974571988E+02          1.8602679783E+00          1.8602679783E+00          1.8602679783E+00          3.0708101707E-01          6.6093552431E+00          2.5838711848E+00          2.5838711848E+00          2.5838711848E+00          2.5838711848E+00          2.5838711848E+00          2.5838711848E+00          0.0000000000E+00          
2015-06-17                03:38:37.019              167.15181735              4011.643616               168.15181735              1434526717.019            4                         963                       1.3999186707E+02          4.5000907898E+01          6.0437500000E+01          2.5000000000E+01          0.0000000000E+00          4.5965215770E+02          1.8602149415E+00          1.8602149415E+00          1.8602149415E+00          3.0642677526E-01          6.6355017187E+00          2.5848324584E+00          2.5848324584E+00          2.5848324584E+00          2.5848324584E+00          2.5848324584E+00          2.5848324584E+00          0.0000000000E+00          
2015-06-17                03:38:38.170              167.15183067              4011.643936               168.15183067              1434526718.170            4                         963                       1.3999172523E+02          4.5000907898E+01          6.0437500000E+01          4.7000000000E+01          0.0000000000E+00          4.5933067538E+02          1.8600797040E+00          1.8600797040E+00          1.8600797040E+00          3.0417874283E-01          6.7253363710E+00          2.5881355689E+00          2.5881355689E+00          2.5881355689E+00          2.5881355689E+00          2.5881355689E+00          2.5881355689E+00          0.0000000000E+00          
2015-06-17                03:38:38.937              167.15183956              4011.644149               168.15183956              1434526718.938            4                         963                       1.3999172523E+02          4.5000907898E+01          6.0437500000E+01          4.7000000000E+01          0.0000000000E+00          4.5911615236E+02          1.8599894404E+00          1.8599894404E+00          1.8599894404E+00          3.0419281078E-01          6.7852965057E+00          2.5903398540E+00          2.5903398540E+00          2.5903398540E+00          2.5903398540E+00          2.5903398540E+00          2.5903398540E+00          0.0000000000E+00          
2015-06-17                03:38:39.578              167.15184697              4011.644327               168.15184697              1434526719.578            4                         963                       1.3997242638E+02          4.5000907898E+01          6.0466823630E+01          2.0000000000E+00          0.0000000000E+00          4.5893737032E+02          1.8599142318E+00          1.8599142318E+00          1.8599142318E+00          3.0361492916E-01          6.8352561460E+00          2.5921769411E+00          2.5921769411E+00          2.5921769411E+00          2.5921769411E+00          2.5921769411E+00          2.5921769411E+00          0.0000000000E+00          
2015-06-17                03:38:40.352              167.15185594              4011.644542               168.15185594              1434526720.353            4                         963                       1.3998767090E+02          4.5000907898E+01          6.0500000000E+01          4.6000000000E+01          0.0000000000E+00          4.5871071788E+02          1.8597932958E+00          1.8597932958E+00          1.8597932958E+00          3.0291070911E-01          6.7832899877E+00          2.5931754762E+00          2.5931754762E+00          2.5931754762E+00          2.5931754762E+00          2.5931754762E+00          2.5931754762E+00          0.0000000000E+00          
2015-06-17                03:38:41.484              167.15186904              4011.644857               168.15186904              1434526721.485            4                         963                       1.4000776170E+02          4.5000907898E+01          6.0462015738E+01          4.7000000000E+01          0.0000000000E+00          4.5843676157E+02          1.8596165595E+00          1.8596165595E+00          1.8596165595E+00          3.0188253435E-01          6.7073873940E+00          2.5946324844E+00          2.5946324844E+00          2.5946324844E+00          2.5946324844E+00          2.5946324844E+00          2.5946324844E+00          0.0000000000E+00          
2015-06-17                03:38:42.263              167.15187806              4011.645073               168.15187806              1434526722.264            4                         963                       1.4000776170E+02          4.5000907898E+01          6.0462015738E+01          4.7000000000E+01          0.0000000000E+00          4.5824822893E+02          1.8594949206E+00          1.8594949206E+00          1.8594949206E+00          3.0189265689E-01          6.6551627610E+00          2.5956352033E+00          2.5956352033E+00          2.5956352033E+00          2.5956352033E+00          2.5956352033E+00          2.5956352033E+00          0.0000000000E+00          
