DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2015-07-02                13:34:03.411              182.56531726              4381.567614               183.56531726              1435858443.411            4                         963                       0.0000000000E+00          1.4000192431E+02          4.5000297546E+01          5.8680538741E+01          4.5108879089E+01          4.4998832703E+01          4.7000000000E+01          0.0000000000E+00          5.9163172528E+04          0.0000000000E+00          2.9318594493E-01          3.0135846344E-01          3.0401187624E-01          3.0318983351E-01          3.0792974451E-01          3.1647346318E-01          3.1931806824E-01          3.1876989462E-01          4.0035205072E+02          4.2023585598E+02          1.7817812795E+00          1.8462851755E+00          2.7542876447E+00          3.1964965781E+01          0.0000000000E+00          6.3112696467E-01          5.4347010893E+01          3.2627617673E+00          1.5530590681E+02          3.9026598110E+02          3.1727327143E+01          
2015-07-02                13:34:03.740              182.56532106              4381.567706               183.56532106              1435858443.740            4                         963                       0.0000000000E+00          1.3999360030E+02          4.5000297546E+01          5.8687500000E+01          4.5108879089E+01          4.4998832703E+01          2.5000000000E+01          0.0000000000E+00          5.9165706209E+04          0.0000000000E+00          2.9637825405E-01          3.0117536514E-01          3.0397082423E-01          3.0317181346E-01          3.1128071206E-01          3.1627744830E-01          3.1927466405E-01          3.1875008197E-01          4.0027805984E+02          4.2015516057E+02          1.7817157852E+00          1.8462076542E+00          2.7538885761E+00          3.1992188719E+01          0.0000000000E+00          6.3112696467E-01          5.4347010893E+01          3.2627617673E+00          1.5530590681E+02          3.9002486880E+02          3.1727327143E+01          
2015-07-02                13:34:04.861              182.56533405              4381.568017               183.56533405              1435858444.862            4                         963                       0.0000000000E+00          1.3999262505E+02          4.5000390651E+01          5.8687500000E+01          4.5108655639E+01          4.4998609252E+01          4.7000000000E+01          0.0000000000E+00          5.9157126021E+04          0.0000000000E+00          3.0726510385E-01          3.0123090253E-01          3.0407325819E-01          3.0319472896E-01          3.2270827655E-01          3.1633350826E-01          3.1938218130E-01          3.1877178668E-01          4.0002573304E+02          4.1987997864E+02          1.7816295090E+00          1.8460853288E+00          2.7525276767E+00          3.2085028176E+01          0.0000000000E+00          6.5930747445E-01          5.4347010893E+01          3.2679348805E+00          1.5530590681E+02          3.9002486880E+02          3.1727327143E+01          
2015-07-02                13:34:05.622              182.56534286              4381.568229               183.56534286              1435858445.623            4                         963                       0.0000000000E+00          1.3999262505E+02          4.5000390651E+01          5.8687500000E+01          4.5108655639E+01          4.4998609252E+01          4.7000000000E+01          0.0000000000E+00          5.9157126021E+04          0.0000000000E+00          3.0725739125E-01          3.0128683653E-01          3.0416912529E-01          3.0321762618E-01          3.2269479113E-01          3.1639096872E-01          3.1948298092E-01          3.1879344747E-01          3.9985457441E+02          4.1969332569E+02          1.7815711279E+00          1.8460025057E+00          2.7516046959E+00          3.2147903098E+01          0.0000000000E+00          6.5930747445E-01          5.4347010893E+01          3.2679348805E+00          1.5530590681E+02          3.9002486880E+02          3.1727327143E+01          
2015-07-02                13:34:06.255              182.56535017              4381.568404               183.56535017              1435858446.255            4                         963                       0.0000000000E+00          1.4000067557E+02          4.5000450134E+01          5.8687500000E+01          4.5108512878E+01          4.4998466492E+01          2.0000000000E+00          0.0000000000E+00          5.9149942744E+04          0.0000000000E+00          3.0536302813E-01          3.0132189227E-01          3.0423188010E-01          3.0323463515E-01          3.2070059826E-01          3.1642683887E-01          3.1954868493E-01          3.1880890046E-01          3.9971242513E+02          4.1953831335E+02          1.7815226778E+00          1.8459337605E+00          2.7508382051E+00          3.2200095913E+01          0.0000000000E+00          6.5930747445E-01          5.4347010893E+01          3.2679348805E+00          1.5495598258E+02          3.9002486880E+02          3.2183350573E+01          
2015-07-02                13:34:07.023              182.56535907              4381.568618               183.56535907              1435858447.024            4                         963                       0.0000000000E+00          1.4000875711E+02          4.5000450134E+01          5.8687500000E+01          4.5108512878E+01          4.4998466492E+01          4.6000000000E+01          0.0000000000E+00          5.9148722941E+04          0.0000000000E+00          3.0305204231E-01          3.0136625509E-01          3.0425220326E-01          3.0324450839E-01          3.1826261624E-01          3.1647391008E-01          3.1956930300E-01          3.1881695576E-01          3.9953947330E+02          4.1934274591E+02          1.7814637390E+00          1.8458278447E+00          2.7489843265E+00          3.2322392358E+01          0.0000000000E+00          6.5930747445E-01          5.4177935915E+01          3.2679348805E+00          1.5495598258E+02          3.9002486880E+02          3.2183350573E+01          
2015-07-02                13:34:08.151              182.56537212              4381.568931               183.56537212              1435858448.151            4                         963                       0.0000000000E+00          1.4002884728E+02          4.5000450134E+01          5.8687500000E+01          4.5108512878E+01          4.4998466492E+01          4.7000000000E+01          0.0000000000E+00          5.9179733164E+04          0.0000000000E+00          2.9967628853E-01          3.0139558018E-01          3.0424582834E-01          3.0324398996E-01          3.1470138507E-01          3.1650577874E-01          3.1956088327E-01          3.1881423495E-01          4.0057093246E+02          4.2040449344E+02          1.7813762339E+00          1.8456705591E+00          2.7462300913E+00          3.2501658529E+01          0.0000000000E+00          6.4353801237E-01          5.4177935915E+01          3.2345986298E+00          1.5495598258E+02          3.9002486880E+02          3.2183350573E+01          
2015-07-02                13:34:08.930              182.56538113              4381.569147               183.56538113              1435858448.930            4                         963                       0.0000000000E+00          1.4002884728E+02          4.5000450134E+01          5.8687500000E+01          4.5108512878E+01          4.4998466492E+01          4.7000000000E+01          0.0000000000E+00          5.9179733164E+04          0.0000000000E+00          2.9967001097E-01          3.0135177265E-01          3.0418562022E-01          3.0325414752E-01          3.1468396444E-01          3.1646150244E-01          3.1949671328E-01          3.1882179204E-01          4.0128389855E+02          4.2113833549E+02          1.7813157063E+00          1.8455618082E+00          2.7443265350E+00          3.2625599614E+01          0.0000000000E+00          6.4353801237E-01          5.4177935915E+01          3.2345986298E+00          1.5495598258E+02          3.9002486880E+02          3.2183350573E+01          
2015-07-02                13:34:09.256              182.56538491              4381.569238               183.56538491              1435858449.256            4                         963                       0.0000000000E+00          1.3999186980E+02          4.5000450134E+01          5.8687500000E+01          4.5108512878E+01          4.4998466492E+01          2.5000000000E+01          0.0000000000E+00          5.9166670354E+04          0.0000000000E+00          2.9858623547E-01          3.0128086144E-01          3.0406615364E-01          3.0324179854E-01          3.1354125382E-01          3.1638662427E-01          3.1936930751E-01          3.1880782236E-01          4.0158226182E+02          4.2144542034E+02          1.7812903962E+00          1.8455163210E+00          2.7435299773E+00          3.2677453420E+01          0.0000000000E+00          6.4353801237E-01          5.4177935915E+01          3.2345986298E+00          1.5495598258E+02          3.8993199226E+02          3.2183350573E+01          
2015-07-02                13:34:10.385              182.56539799              4381.569552               183.56539799              1435858450.386            4                         963                       0.0000000000E+00          1.3999035892E+02          4.5000356439E+01          5.8687500000E+01          4.5108325487E+01          4.4997974590E+01          4.7000000000E+01          0.0000000000E+00          5.9150874773E+04          0.0000000000E+00          2.9482958915E-01          3.0107045173E-01          3.0389715567E-01          3.0323597931E-01          3.0958057952E-01          3.1616684134E-01          3.1918941153E-01          3.1879984508E-01          4.0261645562E+02          4.2250977832E+02          1.7809991533E+00          1.8451478214E+00          2.7407691408E+00          3.2857191866E+01          0.0000000000E+00          6.3462514373E-01          5.4177935915E+01          3.2666941818E+00          1.5495598258E+02          3.8993199226E+02          3.2183350573E+01          
2015-07-02                13:34:11.158              182.56540693              4381.569766               183.56540693              1435858451.159            4                         963                       0.0000000000E+00          1.3999035892E+02          4.5000356439E+01          5.8687500000E+01          4.5108325487E+01          4.4997974590E+01          4.7000000000E+01          0.0000000000E+00          5.9150874773E+04          0.0000000000E+00          2.9482337074E-01          3.0079754787E-01          3.0372524320E-01          3.0323020774E-01          3.0956348373E-01          3.1588117907E-01          3.1900609096E-01          3.1879201997E-01          4.0332392336E+02          4.2323782130E+02          1.7807998754E+00          1.8448957131E+00          2.7388807453E+00          3.2980178196E+01          0.0000000000E+00          6.3462514373E-01          5.4177935915E+01          3.2666941818E+00          1.5495598258E+02          3.8993199226E+02          3.2183350573E+01          
2015-07-02                13:34:11.782              182.56541416              4381.569940               183.56541416              1435858451.783            4                         963                       0.0000000000E+00          1.3999781548E+02          4.5000328064E+01          5.8687500000E+01          4.5108268738E+01          4.4997825623E+01          2.0000000000E+00          0.0000000000E+00          5.9146325115E+04          0.0000000000E+00          2.9595447337E-01          3.0044101686E-01          3.0356497380E-01          3.0322701221E-01          3.1074270587E-01          3.1550961628E-01          3.1883483912E-01          3.1878698197E-01          4.0389502545E+02          4.2382549751E+02          1.7806389885E+00          1.8446921905E+00          2.7373564740E+00          3.3079472641E+01          0.0000000000E+00          6.3462514373E-01          5.4177935915E+01          3.2666941818E+00          1.5426107837E+02          3.8993199226E+02          3.3062731141E+01          
2015-07-02                13:34:12.536              182.56542287              4381.570149               183.56542287              1435858452.536            4                         963                       0.0000000000E+00          1.4000693671E+02          4.5000328064E+01          5.8687500000E+01          4.5108268738E+01          4.4997825623E+01          4.6000000000E+01          0.0000000000E+00          5.9159725667E+04          0.0000000000E+00          2.9733424528E-01          3.0036135605E-01          3.0341817931E-01          3.0322687772E-01          3.1220051228E-01          3.1542476746E-01          3.1867778921E-01          3.1878511336E-01          4.0458417454E+02          4.2456081628E+02          1.7804448201E+00          1.8445293040E+00          2.7389397193E+00          3.3110046233E+01          0.0000000000E+00          6.3462514373E-01          5.4862908522E+01          3.2666941818E+00          1.5426107837E+02          3.8993199226E+02          3.3062731141E+01          
