"Date2","Sensor01","Sensor02","Sensor03","Sensor04","Sensor05","Sensor06","Sensor07","Sensor08","Sensor09","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","Sensor22","Sensor23","Sensor24","Sensor25","Sensor26","Sensor27","Sensor28","Sensor29","Sensor30","Sensor31","Sensor32","Sensor33","Sensor34","Sensor35"
"2015-07-07",0.1555,0.135,0.17125,0.111833333333333,0.22625,0.358916666666667,NA,0.26625,0.154166666666667,0.13225,0.10175,0.353583333333333,0.197583333333333,0.486916666666667,0.185166666666667,0.292166666666667,0.177416666666667,0.30975,0.335416666666667,0.28975,NA,0.334333333333333,0.269,0.130333333333333,0.202166666666667,0.104,0.209166666666667,0.50075,0.1775,0.226333333333333,0.3325,0.261416666666667,0.141416666666667,0.21875,0.458416666666667
"2015-07-08",0.154958333333333,0.131125,0.170375,0.110541666666667,0.203541666666667,0.347458333333333,0.52,0.265041666666667,0.153041666666667,0.123875,0.101541666666667,0.347958333333333,0.186166666666667,0.483666666666667,0.184083333333333,0.289125,0.177,0.305916666666667,0.333083333333333,0.28425,NA,0.333708333333333,0.267333333333333,0.128125,0.198208333333333,0.100458333333333,0.206375,0.499166666666667,0.175666666666667,0.224333333333333,0.319208333333333,0.260041666666667,0.134,0.212458333333333,0.451208333333333
"2015-07-09",0.153941302599839,0.127206110962209,0.16941945859019,0.112459662288931,0.210570892522112,0.358763334226749,NA,0.26480032162959,0.153939426427231,0.136259983918521,0.101258375770571,0.349535513267221,0.190779951755562,0.481310372554275,0.184768426695256,0.286585633878317,0.176691235593675,0.301637362637363,0.333343875636559,0.282073706781024,NA,0.333315465022782,0.267983114446529,0.130890645939426,0.194563655856339,0.103412489949075,0.205228088984187,0.500835432859823,0.175637630662021,0.222231573304744,0.329354328598231,0.259072098633074,0.152727418922541,0.212117394800322,0.477249530956848
"2015-07-10",0.153666666666667,0.12125,0.168375,0.109875,0.19175,0.341166666666667,0.521,0.263708333333333,0.150583333333333,0.122958333333333,0.100291666666667,0.347625,0.176625,0.474916666666667,0.182833333333333,0.284958333333333,0.175666666666667,0.29525,0.3305,0.278208333333333,NA,0.332625,0.265583333333333,0.125625,0.190416666666667,0.0967916666666667,0.201458333333333,0.497666666666667,0.174541666666667,0.221375,0.315291666666667,0.257583333333333,0.133375,0.206583333333333,0.453541666666667
"2015-07-11",0.1525,0.117166666666667,0.166708333333333,0.107333333333333,0.167333333333333,0.325583333333333,0.5194375,0.262625,0.148916666666667,0.115666666666667,0.0993333333333333,0.339208333333333,0.166166666666667,0.467458333333333,0.181708333333333,0.280875,0.174416666666667,0.29025,0.327,0.273583333333333,NA,0.331,0.263416666666667,0.123125,0.18675,0.0924583333333333,0.196791666666667,0.496041666666667,0.172416666666667,0.219166666666667,0.302791666666667,0.255375,0.123541666666667,0.200791666666667,0.43925
"2015-07-12",0.160291666666667,0.12525,0.170958333333333,0.116708333333333,0.280458333333333,0.395375,0.51625,0.293583333333333,0.160708333333333,0.145625,0.101375,0.38325,0.21925,0.478958333333333,0.220791666666667,0.29625,0.177291666666667,0.298041666666667,0.334666666666667,0.3085,NA,0.331541666666667,0.269791666666667,0.155291666666667,0.186458333333333,0.125708333333333,0.227416666666667,0.508125,0.183708333333333,0.21675,0.386833333333333,0.25525,0.221625,0.234625,0.485894736842105
"2015-07-13",0.158083333333333,0.128791666666667,0.173833333333333,0.114916666666667,0.292083333333333,0.406791666666667,NA,0.28625,0.163125,0.169041666666667,0.103291666666667,0.386458333333333,0.2325,0.489833333333333,0.210625,0.30375,0.179291666666667,0.303,0.340583333333333,0.326041666666667,NA,0.333333333333333,0.271958333333333,0.164875,0.189208333333333,0.127875,0.241958333333333,0.511291666666667,0.183791666666667,0.21825,0.401375,0.256416666666667,0.231375,0.25425,0.47875
"2015-07-14",0.154708333333333,0.124041666666667,0.171291666666667,0.113416666666667,0.28275,0.393208333333333,NA,0.273541666666667,0.162791666666667,0.162375,0.102291666666667,0.371625,0.2175,0.487833333333333,0.192416666666667,0.292958333333333,0.177666666666667,0.296583333333333,0.33575,0.316125,NA,0.333,0.2705,0.142541666666667,0.188,0.121791666666667,0.219791666666667,0.511208333333333,0.179125,0.217791666666667,0.379583333333333,0.256125,0.196083333333333,0.231666666666667,0.481458333333333
"2015-07-15",0.153708333333333,0.118583333333333,0.170291666666667,0.112,0.264833333333333,0.378125,NA,0.268708333333333,0.157708333333333,0.150875,0.101125,0.36575,0.197833333333333,0.4875,0.186375,0.287708333333333,0.176333333333333,0.293291666666667,0.331583333333333,0.3055,NA,0.33225,0.269125,0.131208333333333,0.186708333333333,0.111458333333333,0.209958333333333,0.506958333333333,0.177,0.2175,0.359875,0.255083333333333,0.169916666666667,0.218166666666667,0.473208333333333
"2015-07-16",0.152708333333333,0.115333333333333,0.16825,0.109375,0.221041666666667,0.357,0.519071428571429,0.265583333333333,0.15275,0.12975,0.100166666666667,0.355625,0.173166666666667,0.479625,0.182166666666667,0.282166666666667,0.175291666666667,0.2895,0.327,0.291125,NA,0.330833333333333,0.265666666666667,0.124541666666667,0.184541666666667,0.102125,0.202,0.502875,0.173708333333333,0.2165,0.330541666666667,0.253541666666667,0.140166666666667,0.206,0.453166666666667
"2015-07-17",0.151333333333333,0.112958333333333,0.166041666666667,0.105875,0.184125,0.338166666666667,0.515125,0.263208333333333,0.1495,0.116208333333333,0.098375,0.345375,0.159541666666667,0.466833333333333,0.178666666666667,0.277416666666667,0.173916666666667,0.287333333333333,0.323,0.28075,NA,0.3295,0.262583333333333,0.121,0.182041666666667,0.0955,0.194708333333333,0.499833333333333,0.17125,0.215541666666667,0.306041666666667,0.252166666666667,0.123708333333333,0.197833333333333,0.437
"2015-07-18",0.1495,0.110333333333333,0.163375,0.102666666666667,0.158583333333333,0.321916666666667,0.50525,0.261166666666667,0.146375,0.106958333333333,0.0972916666666667,0.332666666666667,0.150375,0.448125,0.175833333333333,0.273583333333333,0.171875,0.283125,0.319083333333333,0.272916666666667,NA,0.328,0.260083333333333,0.118333333333333,0.178833333333333,0.090375,0.188875,0.497375,0.168625,0.213291666666667,0.291208333333333,0.25025,0.111208333333333,0.192291666666667,0.418291666666667
